CD_CLIENTE,CD_UNIDADE,CD_FAZENDA,CD_TALHAO,data_plantio,cultura,desc_operac,data_colheita,cultura_colheita,delta_tempo,semana_plantio,ciclo_max,ciclo_min,ciclo_valido,geohash_macro,geohash_regional,geohash_sub_regional,geohash_local,el_nino
401,1,1,32,2023-11-30,soja,PLANTIO SOJA OLIMPO,2024-03-23,soja,114.0,48,150,70,True,6,6zmn,6zmnx,6zmnxk,1
30,101,5,32,2023-11-30,soja,PLANTIO SOJA SEM ADUBO,2024-03-26,soja,117.0,48,150,70,True,6,6ywv,6ywvz,6ywvzt,1
392,1,15,17,2023-11-30,soja,PLANTIO SOJA,2024-02-15,soja,77.0,48,150,70,True,6,6yrn,6yrn1,6yrn1b,1
221,41,25,34,2023-11-30,soja,PLANTIO SOJA SULCADOR,2024-03-22,soja,113.0,48,150,70,True,6,6u07,6u07v,6u07v1,1
360,1,871802,63,2023-11-30,soja,PLANTIO SOJA,2024-03-15,soja,106.0,48,150,70,True,6,6y24,6y240,6y2408,1
42,1,1102,143,2023-11-30,soja,PLANTIO DE SOJA SEM ADUBO,2024-03-09,soja,100.0,48,150,70,True,6,6yxb,6yxb3,6yxb3k,1
221,61,17,235,2023-11-30,soja,PLANTIO SOJA DISCO,2024-02-20,soja,82.0,48,150,70,True,6,6v11,6v118,6v118n,1
428,1,20,1,2023-11-30,milho,PLANTIO - MILHO,2024-03-06,milho,97.0,48,160,80,True,6,6sx1,6sx1s,6sx1sw,1
209,1,10,202,2023-11-30,soja,PLANTIO SOJA,2024-02-13,soja,75.0,48,150,70,True,6,6uu4,6uu4m,6uu4mk,1
428,1,20,12,2023-11-30,milho,PLANTIO - MILHO,2024-04-03,milho,125.0,48,160,80,True,6,6sx1,6sx1u,6sx1u1,1
179,1,1,5,2023-11-30,soja,PLANTIO SOJA,2024-02-20,soja,82.0,48,150,70,True,7,7n84,7n846,7n846q,1
177,61,5,54,2023-11-30,soja,PLANTIO DE SOJA,2024-03-03,soja,94.0,48,150,70,True,6,6yx0,6yx00,6yx00q,1
329,1,1,1048,2023-11-30,soja,PLANTIO SOJA,2024-03-25,soja,116.0,48,150,70,True,6,6ytj,6ytjb,6ytjbx,1
428,1,20,1,2023-11-30,milho,PLANTIO - MILHO,2024-03-06,milho,97.0,48,160,80,True,6,6sx1,6sx1s,6sx1sw,1
275,41,500,1,2023-11-30,soja,PLANTIO SOJA,2024-02-13,soja,75.0,48,150,70,True,6,6v5n,6v5ng,6v5ngz,1
359,1,1,34,2023-11-30,soja,OP PLANTIO SOJA,2024-04-14,soja,136.0,48,150,70,True,7,7n8j,7n8jk,7n8jk8,1
27,1,1,14,2023-11-30,soja,PLANTIO DE SOJA SEM ADUBO,2024-03-13,soja,104.0,48,150,70,True,6,6vzt,6vzts,6vzts5,1
30,41,2,2,2023-11-30,soja,PLANTIO SOJA DISCO,2024-03-24,soja,115.0,48,150,70,True,6,6yx8,6yx8e,6yx8ev,1
329,1,1,1050,2023-11-30,soja,PLANTIO SOJA,2024-04-04,soja,126.0,48,150,70,True,6,6ytj,6ytjb,6ytjbq,1
27,1,1,13,2023-11-30,soja,PLANTIO DE SOJA SEM ADUBO,2024-03-14,soja,105.0,48,150,70,True,6,6vzt,6vztx,6vztxh,1
1019,381,93,323,2023-11-30,algodao,SEMEADURA ALGODAO,2024-06-12,algodao,195.0,48,200,130,True,6,6vxm,6vxmn,6vxmne,1
27,1,1,15,2023-11-30,soja,PLANTIO DE SOJA SEM ADUBO,2024-03-14,soja,105.0,48,150,70,True,6,6vzt,6vzts,6vzts4,1
401,1,1,17,2023-11-30,soja,PLANTIO SOJA OLIMPO,2024-03-02,soja,93.0,48,150,70,True,6,6zmq,6zmq8,6zmq8k,1
27,1,1,15,2023-11-30,soja,PLANTIO DE SOJA SEM ADUBO,2024-03-14,soja,105.0,48,150,70,True,6,6vzt,6vzts,6vzts4,1
177,1,101,19,2023-11-30,soja,PLANTIO DE SOJA,2024-02-14,soja,76.0,48,150,70,True,6,6vz0,6vz0j,6vz0jw,1
359,1,1,36,2023-11-30,soja,OP PLANTIO SOJA,2024-04-11,soja,133.0,48,150,70,True,7,7n8j,7n8jh,7n8jhn,1
254,1,1,22,2023-12-01,soja,PLANTIO SOJA,2024-03-18,,108.0,48,150,70,True,6,6tmx,6tmx0,6tmx0y,1
254,1,1,21,2023-12-01,soja,PLANTIO SOJA,2024-03-16,,106.0,48,150,70,True,6,6tmx,6tmx0,6tmx0z,1
426,1,1,9,2023-12-01,soja,PLANTIO SOJA,2024-03-20,soja,110.0,48,150,70,True,7,7n85,7n851,7n851c,1
177,61,5,12,2023-12-01,soja,PLANTIO DE SOJA,2024-02-12,soja,73.0,48,150,70,True,6,6ywb,6ywbr,6ywbrg,1
254,1,1,20,2023-12-01,soja,PLANTIO SOJA,2024-03-16,,106.0,48,150,70,True,6,6tmx,6tmx1,6tmx1p,1
221,1,8,80,2023-12-01,soja,PLANTIO SOJA SULCADOR,2024-03-20,soja,110.0,48,150,70,True,6,6u08,6u088,6u088s,1
27,1,1,24,2023-12-01,soja,PLANTIO DE SOJA SEM ADUBO,2024-03-10,soja,100.0,48,150,70,True,6,6vzt,6vztm,6vztms,1
42,1,1102,163,2023-12-01,soja,PLANTIO DE SOJA COM ADUBO,2024-02-29,soja,90.0,48,150,70,True,6,6yrx,6yrxy,6yrxyv,1
1019,321,46,209,2023-12-01,soja,SEMEADURA SOJA,2024-04-15,soja,136.0,48,150,70,True,6,6vxt,6vxt2,6vxt2d,1
30,41,2,2,2023-12-01,soja,PLANTIO SOJA DISCO,2024-03-24,soja,114.0,48,150,70,True,6,6yx8,6yx8e,6yx8ev,1
221,1,8,79,2023-12-01,soja,PLANTIO SOJA SULCADOR,2024-03-12,soja,102.0,48,150,70,True,6,6u08,6u088,6u088y,1
221,1,8,78,2023-12-01,soja,PLANTIO SOJA SULCADOR,2024-03-20,soja,110.0,48,150,70,True,6,6u08,6u088,6u088r,1
1019,321,46,210,2023-12-01,soja,SEMEADURA SOJA,2024-04-15,soja,136.0,48,150,70,True,6,6vxt,6vxt2,6vxt2g,1
221,63,22,3,2023-12-01,soja,PLANTIO SOJA DISCO,2024-02-25,soja,86.0,48,150,70,True,6,6v45,6v452,6v452p,1
359,1,1,36,2023-12-01,soja,OP PLANTIO SOJA,2024-04-11,soja,132.0,48,150,70,True,7,7n8j,7n8jh,7n8jhn,1
250,1,1,41,2023-12-01,soja,PLANTIO SOJA,2024-04-04,,125.0,48,150,70,True,6,6v3x,6v3x1,6v3x1x,1
177,61,5,31,2023-12-01,soja,PLANTIO DE SOJA,2024-03-03,soja,93.0,48,150,70,True,6,6yx0,6yx00,6yx006,1
52,1,101,5111,2023-12-01,soja,PLANTIO LINHA COM ADUBO SOJA,2024-03-09,soja,99.0,48,150,70,True,6,6ucx,6ucxh,6ucxhs,1
1019,381,93,323,2023-12-01,algodao,SEMEADURA ALGODAO,2024-06-12,algodao,194.0,48,200,130,True,6,6vxm,6vxmn,6vxmne,1
1019,381,93,324,2023-12-01,algodao,SEMEADURA ALGODAO,2024-06-12,algodao,194.0,48,200,130,True,6,6vxm,6vxmn,6vxmnm,1
239,41,2,32,2023-12-01,soja,PLANTIO SOJA,2024-04-15,soja,136.0,48,150,70,True,6,6y03,6y03q,6y03qs,1
52,1,101,5113,2023-12-01,soja,PLANTIO LINHA COM ADUBO SOJA,2024-03-11,soja,101.0,48,150,70,True,6,6ucx,6ucxj,6ucxjr,1
359,1,1,34,2023-12-01,soja,OP PLANTIO SOJA,2024-04-14,soja,135.0,48,150,70,True,7,7n8j,7n8jk,7n8jk8,1
428,1,20,4,2023-12-01,milho,PLANTIO - MILHO,2024-04-05,milho,126.0,48,160,80,True,6,6sx1,6sx1s,6sx1sk,1
176,1,8,814,2023-12-01,soja,PLANTIO SOJA,2024-03-09,soja,99.0,48,150,70,True,6,6ubu,6ubux,6ubuxy,1
27,1,1,14,2023-12-01,soja,PLANTIO DE SOJA SEM ADUBO,2024-03-13,soja,103.0,48,150,70,True,6,6vzt,6vzts,6vzts5,1
52,1,101,5112,2023-12-01,soja,PLANTIO LINHA COM ADUBO SOJA,2024-03-09,soja,99.0,48,150,70,True,6,6ucx,6ucxh,6ucxhd,1
221,1,8,77,2023-12-01,soja,PLANTIO SOJA SULCADOR,2024-02-10,soja,71.0,48,150,70,True,6,6u08,6u088,6u088k,1
390,1,7,5,2023-12-01,soja,PLANTIO SOJA,2024-03-12,soja,102.0,48,150,70,True,6,6uvp,6uvp7,6uvp7m,1
250,1,1,40,2023-12-01,soja,PLANTIO SOJA,2024-04-04,,125.0,48,150,70,True,6,6v3x,6v3x1,6v3x1z,1
428,1,20,1,2023-12-01,milho,PLANTIO - MILHO,2024-03-06,milho,96.0,48,160,80,True,6,6sx1,6sx1s,6sx1sw,1
428,1,20,1,2023-12-01,milho,PLANTIO - MILHO,2024-03-06,milho,96.0,48,160,80,True,6,6sx1,6sx1s,6sx1sw,1
1019,381,93,102,2023-12-01,soja,SEMEADURA SOJA,2024-04-13,soja,134.0,48,150,70,True,6,6vxk,6vxkp,6vxkp4,1
221,1,8,76,2023-12-01,soja,PLANTIO SOJA SULCADOR,2024-03-20,soja,110.0,48,150,70,True,6,6u08,6u088,6u0886,1
1019,321,46,205,2023-12-01,soja,SEMEADURA SOJA,2024-03-22,soja,112.0,48,150,70,True,6,6vxm,6vxmr,6vxmrg,1
359,1,1,32,2023-12-01,soja,OP PLANTIO SOJA,2024-04-15,soja,136.0,48,150,70,True,7,7n8j,7n8j5,7n8j50,1
250,1,1,38,2023-12-01,soja,PLANTIO SOJA,2024-04-06,,127.0,48,150,70,True,6,6v3x,6v3x6,6v3x61,1
250,1,1,38,2023-12-01,soja,PLANTIO SOJA,2024-04-06,,127.0,48,150,70,True,6,6v3x,6v3x6,6v3x61,1
52,1,101,5110,2023-12-01,soja,PLANTIO LINHA COM ADUBO SOJA,2024-03-18,soja,108.0,48,150,70,True,6,6ucx,6ucxh,6ucxhv,1
42,1,1102,89,2023-12-01,soja,PLANTIO DE SOJA SEM ADUBO,2024-02-25,soja,86.0,48,150,70,True,6,6yx8,6yx8n,6yx8n0,1
254,1,1,17,2023-12-01,soja,PLANTIO SOJA,2024-03-15,,105.0,48,150,70,True,6,6tmx,6tmx1,6tmx17,1
221,63,22,14,2023-12-01,soja,PLANTIO SOJA DISCO,2024-03-21,soja,111.0,48,150,70,True,6,6v45,6v45f,6v45fg,1
401,1,1,32,2023-12-01,soja,PLANTIO SOJA OLIMPO,2024-03-23,soja,113.0,48,150,70,True,6,6zmn,6zmnx,6zmnxk,1
179,1,1,18,2023-12-01,soja,PLANTIO SOJA,2024-03-27,soja,117.0,48,150,70,True,7,7n84,7n847,7n847d,1
52,1,101,5107,2023-12-01,soja,PLANTIO LINHA COM ADUBO SOJA,2024-03-09,soja,99.0,48,150,70,True,6,6ucx,6ucxh,6ucxht,1
15,1,1,9,2023-12-01,soja,PLANTIO DE SOJA,2024-03-30,soja,120.0,48,150,70,True,6,6vx4,6vx4y,6vx4yc,1
390,1,7,5,2023-12-01,soja,PLANTIO SOJA,2024-03-12,soja,102.0,48,150,70,True,6,6uvp,6uvp7,6uvp7m,1
42,1,1102,198,2023-12-01,soja,PLANTIO DE SOJA COM ADUBO,2024-03-27,soja,117.0,48,150,70,True,6,6yx8,6yx8s,6yx8s8,1
221,63,22,15,2023-12-01,soja,PLANTIO SOJA DISCO,2024-03-22,soja,112.0,48,150,70,True,6,6v45,6v45g,6v45g1,1
254,1,1,24,2023-12-01,soja,PLANTIO SOJA,2024-03-20,,110.0,48,150,70,True,6,6tmx,6tmx0,6tmx0k,1
277,1,1,6,2023-12-01,soja,PLANTIO DE SOJA,2024-03-17,soja,107.0,48,150,70,True,6,6vz8,6vz86,6vz86e,1
179,1,1,20,2023-12-01,soja,PLANTIO SOJA,2024-04-10,soja,131.0,48,150,70,True,7,7n84,7n847,7n847c,1
277,1,1,19,2023-12-01,soja,PLANTIO DE SOJA,2024-03-12,soja,102.0,48,150,70,True,6,6vz8,6vz84,6vz84j,1
260,1,1,17,2023-12-01,soja,PLANTIO SOJA,2024-03-05,soja,95.0,48,150,70,True,6,6tt7,6tt7s,6tt7ss,1
221,1,9,86,2023-12-01,soja,PLANTIO SOJA SULCADOR,2024-03-13,soja,103.0,48,150,70,True,6,6u08,6u08f,6u08fd,1
27,1,1,19,2023-12-01,soja,PLANTIO DE SOJA SEM ADUBO,2024-03-22,soja,112.0,48,150,70,True,6,6vzt,6vztu,6vztum,1
360,1,871802,26,2023-12-01,soja,PLANTIO SOJA,2024-02-16,soja,77.0,48,150,70,True,6,6y24,6y241,6y241u,1
42,1,1102,189,2023-12-01,soja,PLANTIO DE SOJA COM ADUBO,2024-04-18,soja,139.0,48,150,70,True,6,6yrx,6yrxz,6yrxz1,1
9,1,12,1,2023-12-01,algodao,PLANTIO ALGODÃO,2024-06-10,algodao,192.0,48,200,130,True,6,6vxm,6vxm9,6vxm9j,1
277,1,1,18,2023-12-01,soja,PLANTIO DE SOJA,2024-03-30,soja,120.0,48,150,70,True,6,6vz8,6vz86,6vz864,1
221,1,9,85,2023-12-01,soja,PLANTIO SOJA SULCADOR,2024-03-12,soja,102.0,48,150,70,True,6,6u08,6u08f,6u08fe,1
42,1,1102,188,2023-12-01,soja,PLANTIO DE SOJA SEM ADUBO,2024-03-25,soja,115.0,48,150,70,True,6,6yrx,6yrxy,6yrxyf,1
360,1,871802,182,2023-12-01,soja,PLANTIO SOJA,2024-03-19,soja,109.0,48,150,70,True,6,6y24,6y241,6y241v,1
221,1,9,86,2023-12-01,soja,PLANTIO SOJA DISCO,2024-03-13,soja,103.0,48,150,70,True,6,6u08,6u08f,6u08fd,1
379,41,5001,23,2023-12-01,soja,PLANTIO DE SOJA MAQ,2024-03-15,soja,105.0,48,150,70,True,6,6vxd,6vxd4,6vxd4u,1
177,61,5,17,2023-12-01,soja,PLANTIO DE SOJA,2024-02-26,soja,87.0,48,150,70,True,6,6yx0,6yx00,6yx00m,1
359,1,1,16,2023-12-01,soja,OP PLANTIO SOJA,2024-03-20,,110.0,48,150,70,True,7,7n8j,7n8jk,7n8jke,1
221,1,9,88,2023-12-01,soja,PLANTIO SOJA DISCO,2024-03-13,soja,103.0,48,150,70,True,6,6u08,6u08g,6u08gr,1
260,1,1,12,2023-12-01,soja,PLANTIO SOJA,2024-02-25,soja,86.0,48,150,70,True,6,6tt7,6tt7m,6tt7mn,1
379,1,2011,17,2023-12-01,soja,PLANTIO DE SOJA MAQ,2024-03-12,,102.0,48,150,70,True,7,7jdk,7jdkz,7jdkzk,1
51,1,5,8,2023-12-01,soja,PLANTIO DE SOJA,2024-02-28,soja,89.0,48,150,70,True,6,6vzh,6vzht,6vzht0,1
1019,321,46,221,2023-12-01,soja,SEMEADURA SOJA,2024-04-16,soja,137.0,48,150,70,True,6,6vxt,6vxt3,6vxt3p,1
42,1,1102,183,2023-12-01,soja,PLANTIO DE SOJA COM ADUBO,2024-03-31,soja,121.0,48,150,70,True,6,6yrz,6yrzu,6yrzux,1
1019,381,93,131,2023-12-01,soja,SEMEADURA SOJA,2024-04-03,,124.0,48,150,70,True,6,6vx7,6vx7z,6vx7zz,1
42,1,1102,183,2023-12-01,soja,PLANTIO DE SOJA SEM ADUBO,2024-03-31,soja,121.0,48,150,70,True,6,6yrz,6yrzu,6yrzux,1
1019,241,2,310,2023-12-01,soja,SEMEADURA SOJA,2024-03-27,soja,117.0,48,150,70,True,6,6vph,6vph0,6vph02,1
254,1,1,75,2023-12-01,soja,PLANTIO SOJA,2024-03-21,,111.0,48,150,70,True,6,6tmw,6tmwc,6tmwcz,1
42,1,1102,188,2023-12-01,soja,PLANTIO DE SOJA COM ADUBO,2024-03-25,soja,115.0,48,150,70,True,6,6yrx,6yrxy,6yrxyf,1
15,1,1,2,2023-12-01,soja,PLANTIO DE SOJA,2024-03-14,soja,104.0,48,150,70,True,6,6vx7,6vx7h,6vx7hs,1
260,1,1,11,2023-12-01,soja,PLANTIO SOJA,2024-02-26,soja,87.0,48,150,70,True,6,6tt7,6tt7t,6tt7t0,1
260,1,1,16,2023-12-01,soja,PLANTIO SOJA,2024-03-02,soja,92.0,48,150,70,True,6,6tt7,6tt7s,6tt7sg,1
42,1,1102,187,2023-12-01,soja,PLANTIO DE SOJA COM ADUBO,2024-03-25,soja,115.0,48,150,70,True,6,6yrx,6yrxy,6yrxy6,1
254,1,1,28,2023-12-01,soja,PLANTIO SOJA,2024-03-21,,111.0,48,150,70,True,6,6tmx,6tmx0,6tmx0e,1
177,61,5,54,2023-12-01,soja,PLANTIO DE SOJA,2024-03-03,soja,93.0,48,150,70,True,6,6yx0,6yx00,6yx00q,1
324,1,1,18,2023-12-01,soja,PLANTIO SOJA,2024-04-12,soja,133.0,48,150,70,True,6,6urt,6urt8,6urt83,1
1019,381,93,115,2023-12-01,soja,SEMEADURA SOJA,2024-02-15,soja,76.0,48,150,70,True,6,6vxk,6vxkp,6vxkpj,1
221,41,25,36,2023-12-01,soja,PLANTIO SOJA SULCADOR,2024-03-20,soja,110.0,48,150,70,True,6,6u07,6u07v,6u07v7,1
52,1,125,4651,2023-12-01,soja,PLANTIO LINHA COM ADUBO SOJA,2024-03-21,soja,111.0,48,150,70,True,6,6v1c,6v1cv,6v1cv8,1
221,41,25,35,2023-12-01,soja,PLANTIO SOJA SULCADOR,2024-03-22,soja,112.0,48,150,70,True,6,6u07,6u07u,6u07ug,1
221,1,8,81,2023-12-01,soja,PLANTIO SOJA SULCADOR,2024-03-11,soja,101.0,48,150,70,True,6,6u08,6u088,6u088g,1
254,1,1,25,2023-12-01,soja,PLANTIO SOJA,2024-03-20,,110.0,48,150,70,True,6,6tmx,6tmx0,6tmx06,1
1019,381,93,409,2023-12-01,soja,SEMEADURA SOJA,2024-04-16,soja,137.0,48,150,70,True,6,6vxs,6vxsb,6vxsbv,1
27,1,1,30,2023-12-01,soja,PLANTIO DE SOJA SEM ADUBO,2024-03-22,soja,112.0,48,150,70,True,6,6vzt,6vzth,6vzthz,1
350,1,35,1,2023-12-01,soja,PLANTIO SOJA,2024-03-07,soja,97.0,48,150,70,True,6,6vxn,6vxnn,6vxnnz,1
350,1,35,1,2023-12-01,soja,PLANTIO SOJA,2024-03-07,soja,97.0,48,150,70,True,6,6vxn,6vxnn,6vxnnz,1
350,1,35,1,2023-12-01,soja,PLANTIO SOJA,2024-03-07,soja,97.0,48,150,70,True,6,6vxn,6vxnn,6vxnnz,1
350,1,35,1,2023-12-01,soja,PLANTIO SOJA,2024-03-07,soja,97.0,48,150,70,True,6,6vxn,6vxnn,6vxnnz,1
221,41,25,33,2023-12-01,soja,PLANTIO SOJA SULCADOR,2024-03-22,soja,112.0,48,150,70,True,6,6u07,6u07u,6u07ud,1
324,1,1,1,2023-12-01,soja,PLANTIO SOJA,2024-02-16,,77.0,48,150,70,True,6,6urt,6urt8,6urt8j,1
221,41,25,32,2023-12-01,soja,PLANTIO SOJA SULCADOR,2024-03-19,soja,109.0,48,150,70,True,6,6u07,6u07u,6u07ub,1
277,1,1,16,2023-12-01,soja,PLANTIO DE SOJA,2024-03-14,soja,104.0,48,150,70,True,6,6vz8,6vz84,6vz84w,1
42,1,1102,165,2023-12-01,soja,PLANTIO DE SOJA SEM ADUBO,2024-02-23,soja,84.0,48,150,70,True,6,6yxb,6yxb0,6yxb0b,1
277,1,1,17,2023-12-01,soja,PLANTIO DE SOJA,2024-03-30,soja,120.0,48,150,70,True,6,6vz8,6vz86,6vz865,1
379,61,4001,214,2023-12-01,soja,PLANTIO DE SOJA MAQ,2024-04-04,soja,125.0,48,150,70,True,6,6gk6,6gk6h,6gk6hn,1
350,1,35,1,2023-12-01,soja,PLANTIO SOJA,2024-03-07,soja,97.0,48,150,70,True,6,6vxn,6vxnn,6vxnnz,1
350,1,35,1,2023-12-01,soja,PLANTIO SOJA,2024-03-07,soja,97.0,48,150,70,True,6,6vxn,6vxnn,6vxnnz,1
350,1,35,1,2023-12-01,soja,PLANTIO SOJA,2024-03-07,soja,97.0,48,150,70,True,6,6vxn,6vxnn,6vxnnz,1
1019,381,93,117,2023-12-01,soja,SEMEADURA SOJA,2024-02-26,soja,87.0,48,150,70,True,6,6vxk,6vxkp,6vxkpw,1
221,41,25,34,2023-12-01,soja,PLANTIO SOJA SULCADOR,2024-03-22,soja,112.0,48,150,70,True,6,6u07,6u07v,6u07v1,1
221,1,8,83,2023-12-01,soja,PLANTIO SOJA SULCADOR,2024-03-11,soja,101.0,48,150,70,True,6,6u08,6u089,6u089n,1
27,1,1,41,2023-12-01,soja,PLANTIO DE SOJA SEM ADUBO,2024-03-10,soja,100.0,48,150,70,True,6,6vzt,6vztm,6vztmm,1
1019,81,83,225,2023-12-01,algodao,SEMEADURA E ADUBACAO ALGODAO,2024-06-17,algodao,199.0,48,200,130,True,6,6udw,6udw1,6udw1r,1
221,41,24,5,2023-12-01,soja,PLANTIO SOJA SULCADOR,2024-03-16,soja,106.0,48,150,70,True,6,6u07,6u07d,6u07dr,1
1019,81,83,224,2023-12-01,algodao,SEMEADURA E ADUBACAO ALGODAO,2024-06-17,algodao,199.0,48,200,130,True,6,6udw,6udw1,6udw1z,1
398,1,1,6,2023-12-01,soja,PLANTIO SOJA,2024-02-13,soja,74.0,48,150,70,True,6,6vkp,6vkpg,6vkpgs,1
221,61,16,223,2023-12-01,soja,PLANTIO SOJA SULCADOR,2024-03-30,soja,120.0,48,150,70,True,6,6v0c,6v0cx,6v0cxn,1
51,1,12,2,2023-12-01,algodao,PLANTIO DE ALGODAO,2024-06-17,algodao,199.0,48,200,130,True,6,6vzq,6vzq1,6vzq12,1
42,41,15,75,2023-12-01,soja,PLANTIO DE SOJA SEM ADUBO,2024-03-13,soja,103.0,48,150,70,True,6,6yrt,6yrt2,6yrt2s,1
267,61,2,3,2023-12-01,soja,PLANTIO SOJA,2024-03-13,soja,103.0,48,150,70,True,6,6tjw,6tjwe,6tjwe7,1
221,41,24,7,2023-12-01,soja,PLANTIO SOJA SULCADOR,2024-03-16,soja,106.0,48,150,70,True,6,6u07,6u07f,6u07f9,1
1019,361,22,306,2023-12-01,soja,SEMEADURA E ADUBACAO SOJA,2024-04-06,soja,127.0,48,150,70,True,6,6ypd,6ypdt,6ypdt0,1
279,1,1,8,2023-12-01,soja,PLANTIO SOJA,2024-03-06,soja,96.0,48,150,70,True,6,6vnk,6vnkb,6vnkbb,1
15,1,1,1,2023-12-01,soja,PLANTIO DE SOJA,2024-04-01,soja,122.0,48,150,70,True,6,6vx6,6vx69,6vx69k,1
42,42,18,271,2023-12-01,soja,PLANTIO DE SOJA SEM ADUBO,2024-03-27,soja,117.0,48,150,70,True,6,6yrs,6yrsr,6yrsrq,1
42,42,18,271,2023-12-01,soja,PLANTIO DE SOJA COM ADUBO,2024-03-27,soja,117.0,48,150,70,True,6,6yrs,6yrsr,6yrsrq,1
293,1,100,29,2023-12-01,soja,PLANTIO DE SOJA,2024-03-26,soja,116.0,48,150,70,True,6,6u01,6u01b,6u01b2,1
327,41,401,2,2023-12-01,soja,PLANTIO SOJA,2024-03-01,soja,91.0,48,150,70,True,6,6yrf,6yrf7,6yrf7p,1
221,61,16,216,2023-12-01,soja,PLANTIO SOJA SULCADOR,2024-03-13,soja,103.0,48,150,70,True,6,6v0c,6v0cz,6v0cz8,1
221,61,16,224,2023-12-01,soja,PLANTIO SOJA SULCADOR,2024-03-05,soja,95.0,48,150,70,True,6,6v0c,6v0cx,6v0cxr,1
327,41,401,5,2023-12-01,soja,PLANTIO SOJA,2024-02-29,soja,90.0,48,150,70,True,6,6yrf,6yrfh,6yrfhf,1
52,1,88,1102,2023-12-01,soja,PLANTIO LINHA COM ADUBO SOJA,2024-04-19,soja,140.0,48,150,70,True,6,6ucz,6ucz3,6ucz3h,1
52,1,88,1103,2023-12-01,soja,PLANTIO LINHA COM ADUBO SOJA,2024-04-19,soja,140.0,48,150,70,True,6,6ucz,6ucz3,6ucz3q,1
52,1,88,1104,2023-12-01,soja,PLANTIO LINHA COM ADUBO SOJA,2024-04-19,soja,140.0,48,150,70,True,6,6ucz,6ucz3,6ucz3n,1
350,1,35,3,2023-12-01,soja,PLANTIO SOJA,2024-03-13,soja,103.0,48,150,70,True,6,6vxq,6vxq3,6vxq3h,1
350,1,35,3,2023-12-01,soja,PLANTIO SOJA,2024-03-13,soja,103.0,48,150,70,True,6,6vxq,6vxq3,6vxq3h,1
42,42,1101,232,2023-12-01,soja,PLANTIO DE SOJA SEM ADUBO,2024-03-12,soja,102.0,48,150,70,True,6,6yru,6yru2,6yru2q,1
209,1,10,197,2023-12-01,soja,PLANTIO SOJA,2024-03-21,soja,111.0,48,150,70,True,6,6uu4,6uu4m,6uu4m3,1
350,1,35,3,2023-12-01,soja,PLANTIO SOJA,2024-03-13,soja,103.0,48,150,70,True,6,6vxq,6vxq3,6vxq3h,1
27,1,1,15,2023-12-01,soja,PLANTIO DE SOJA SEM ADUBO,2024-03-14,soja,104.0,48,150,70,True,6,6vzt,6vzts,6vzts4,1
42,42,1101,229,2023-12-01,soja,PLANTIO DE SOJA SEM ADUBO,2024-02-26,soja,87.0,48,150,70,True,6,6yrs,6yrsr,6yrsry,1
52,1,103,4561,2023-12-01,soja,PLANTIO LINHA COM ADUBO SOJA,2024-03-31,soja,121.0,48,150,70,True,6,6v1c,6v1cu,6v1cu3,1
350,1,35,3,2023-12-01,soja,PLANTIO SOJA,2024-03-13,soja,103.0,48,150,70,True,6,6vxq,6vxq3,6vxq3h,1
350,1,35,3,2023-12-01,soja,PLANTIO SOJA,2024-03-13,soja,103.0,48,150,70,True,6,6vxq,6vxq3,6vxq3h,1
350,1,35,3,2023-12-01,soja,PLANTIO SOJA,2024-03-13,soja,103.0,48,150,70,True,6,6vxq,6vxq3,6vxq3h,1
52,1,103,4563,2023-12-01,soja,PLANTIO LINHA COM ADUBO SOJA,2024-03-31,soja,121.0,48,150,70,True,6,6v1c,6v1cs,6v1csr,1
327,41,401,7,2023-12-01,soja,PLANTIO SOJA,2024-03-12,soja,102.0,48,150,70,True,6,6yrf,6yrfs,6yrfse,1
27,1,1,40,2023-12-01,soja,PLANTIO DE SOJA SEM ADUBO,2024-03-26,soja,116.0,48,150,70,True,6,6vzt,6vztg,6vztgn,1
52,1,88,1101,2023-12-01,soja,PLANTIO LINHA COM ADUBO SOJA,2024-04-19,soja,140.0,48,150,70,True,6,6ucz,6ucz3,6ucz3t,1
1019,361,22,117,2023-12-01,soja,SEMEADURA SOJA,2024-03-19,soja,109.0,48,150,70,True,6,6ype,6ypez,6ypezd,1
1019,361,22,116,2023-12-01,soja,SEMEADURA E ADUBACAO SOJA,2024-03-25,soja,115.0,48,150,70,True,6,6ype,6ypev,6ypevv,1
221,61,16,227,2023-12-01,soja,PLANTIO SOJA DISCO,2024-02-24,soja,85.0,48,150,70,True,6,6v0c,6v0cz,6v0czc,1
30,41,2,4,2023-12-01,soja,PLANTIO SOJA DISCO,2024-02-27,soja,88.0,48,150,70,True,6,6yx8,6yx8e,6yx8ex,1
401,1,1,21,2023-12-01,soja,PLANTIO SOJA OLIMPO,2024-03-24,soja,114.0,48,150,70,True,6,6zmn,6zmnx,6zmnxq,1
52,1,103,4572,2023-12-01,soja,PLANTIO LINHA COM ADUBO SOJA,2024-04-06,soja,127.0,48,150,70,True,6,6v1c,6v1cu,6v1cuw,1
52,1,103,4569,2023-12-01,soja,PLANTIO LINHA COM ADUBO SOJA,2024-04-08,soja,129.0,48,150,70,True,6,6v1c,6v1ce,6v1ce9,1
42,42,1101,236,2023-12-01,soja,PLANTIO DE SOJA COM ADUBO,2024-02-19,soja,80.0,48,150,70,True,6,6yru,6yru2,6yru2n,1
