CD_CLIENTE,CD_UNIDADE,CD_FAZENDA,CD_TALHAO,CD_ZONA,CULTURA,DATA_PLANTIO,DATA_COLHEITA,DELTA_TEMPO,geohash_macro,geohash_regional,geohash_sub_regional,geohash_local,el_nino
52,1,17,98,3,soja,20221105,20230301,116,6,6ucx,6ucxz,6ucxzy,-1
1019,261,64,44,1,soja,20231105,20240315,131,6,6yrn,6yrny,6yrnyx,1
1019,381,93,121,1,soja,20231118,20240403,137,6,6vxs,6vxs2,6vxs20,1
27,1,1,2,2,soja,20231117,20240317,121,6,6vzt,6vztt,6vztt9,1
27,1,1,2,2,soja,20231117,20240317,121,6,6vzt,6vztt,6vztt9,1
27,1,1,35,5,soja,20201110,20210325,135,6,6vzt,6vztj,6vztjp,-1
27,1,1,35,5,soja,20201110,20210325,135,6,6vzt,6vztj,6vztjp,-1
1019,261,64,252,1,soja,20241109,20250322,133,6,6yx0,6yx0w,6yx0wq,0
42,42,18,314,1,soja,20231118,20240402,136,6,6yrs,6yrsx,6yrsx8,1
42,42,18,314,1,soja,20231118,20240402,136,6,6yrs,6yrsx,6yrsx8,1
221,61,17,240,9,soja,20231126,20240319,114,6,6v11,6v118,6v118k,1
52,1,104,4513,1,soja,20201104,20210317,133,6,6v1c,6v1c2,6v1c2k,-1
221,41,25,65,25,soja,20231016,20240221,128,6,6u07,6u07x,6u07xp,1
221,41,25,65,25,soja,20231016,20240221,128,6,6u07,6u07x,6u07xp,1
361,41,2,429,2,soja,20221122,20230315,113,6,6vxd,6vxd3,6vxd3d,-1
238,61,1,15,1,soja,20211121,20220223,94,6,6trm,6trmq,6trmq7,-1
1019,161,18,125,2,soja,20240925,20250113,110,6,6vzs,6vzs9,6vzs9x,0
425,41,2,3,1,soja,20231019,20240122,95,6,6tmy,6tmyc,6tmycw,1
52,1,108,4501,2,soja,20201112,20210329,137,6,6v18,6v18n,6v18nu,-1
324,1,1,31,1,soja,20231108,20240312,125,6,6urm,6urmx,6urmxq,1
10,101,2,10,1,soja,20201123,20210225,94,6,6trh,6trh3,6trh36,-1
360,1,871802,136,1683402,soja,20241008,20250224,139,6,6wrc,6wrcz,6wrczf,0
350,1,35,3,121,soja,20221118,20230407,140,6,6vxq,6vxq3,6vxq3h,-1
1019,261,64,54,1,soja,20231101,20240216,107,6,6yrn,6yrnr,6yrnrr,1
221,1,5,50,10,soja,20231101,20240302,122,6,6u03,6u03n,6u03n8,1
221,1,5,50,10,soja,20231101,20240302,122,6,6u03,6u03n,6u03n8,1
52,1,56,4102,3,soja,20221023,20230301,129,6,6ucz,6ucz8,6ucz8r,-1
27,1,1,121,4,soja,20231123,20240330,128,6,6vzt,6vzty,6vztyj,1
175,1,1,56,1,soja,20231108,20240224,108,6,6ym3,6ym3d,6ym3d2,1
278,1,18,4,14,soja,20231125,20240301,97,6,6y7s,6y7sq,6y7sqz,1
52,1,13,64,3,soja,20211027,20220301,125,6,6ucx,6ucxn,6ucxny,-1
352,1,2,43,2,soja,20221210,20230505,146,7,7h0w,7h0wv,7h0wvn,0
392,61,20,14,2,soja,20251110,20260326,136,6,6gsk,6gskj,6gskjv,0
350,1,39,4,410,soja,20251108,20260404,147,6,6vxm,6vxmu,6vxmuv,0
315,1,1,4,12,soja,20221029,20230305,127,6,6vep,6vepc,6vepcw,-1
52,1,53,494,3,soja,20201111,20210315,124,6,6ucx,6ucxr,6ucxrk,-1
323,41,44940,24,1,soja,20221006,20230302,147,6,6udq,6udqh,6udqhu,-1
1019,181,44,48,2,soja,20241026,20250224,121,6,6vfe,6vfex,6vfex3,0
1019,281,17,111,1,soja,20251020,20260209,112,6,6vx3,6vx3j,6vx3je,0
426,1,1,4,1,soja,20231202,20240425,145,7,7n84,7n84f,7n84f3,1
1019,1,72,42,2,soja,20231006,20240103,89,6,6ttb,6ttbv,6ttbvd,1
1019,341,23,27,1,soja,20231228,20240325,88,6,6yrs,6yrs2,6yrs27,1
374,1,1,19,10,soja,20251110,20260405,146,6,6yxd,6yxd3,6yxd31,0
36,1,1,27,3,soja,20201103,20210312,129,6,6v85,6v85f,6v85fk,-1
374,1,8,4,8,soja,20241128,20250326,118,6,6yx7,6yx7v,6yx7v0,0
1019,181,44,2,2,soja,20241012,20250127,107,6,6vfe,6vfej,6vfejg,0
232,1,2,3,4,soja,20211015,20220202,110,6,6vbj,6vbju,6vbjud,-1
425,41,2,17,1,soja,20231017,20240214,120,6,6tmy,6tmyb,6tmybu,1
30,81,4,284,1,soja,20221103,20230305,122,6,6ywc,6ywch,6ywch1,-1
52,1,15,431,3,soja,20221101,20230314,133,6,6ucx,6ucxz,6ucxzc,-1
30,1,1,113,1,soja,20201120,20210327,127,6,6yrn,6yrnv,6yrnvt,-1
1019,181,44,10,2,soja,20241021,20250131,102,6,6vfe,6vfeq,6vfeqs,0
52,1,94,1422,3,soja,20211110,20220313,123,6,6ucw,6ucwy,6ucwyk,-1
24,1,2001,223,1,soja,20201106,20210321,135,6,6uge,6uge2,6uge2m,-1
1019,161,18,404,1,soja,20231101,20240307,127,6,6vzq,6vzq2,6vzq2j,1
315,61,3,9,11,soja,20231206,20240313,98,6,6vfr,6vfrt,6vfrts,1
1019,1,72,48,2,soja,20231101,20240115,75,6,6ttb,6ttbz,6ttbz0,1
1022,1,5,50,50,soja,20220122,20220506,104,6,6vre,6vreu,6vreuz,-1
1019,161,18,131,2,soja,20231017,20240223,129,6,6vzt,6vzt1,6vzt15,1
52,1,22,216,3,soja,20211111,20220305,114,6,6ucx,6ucxx,6ucxxj,-1
370,1,1,17,1,soja,20230209,20230524,104,6,6vng,6vngm,6vngmy,0
232,1,3,3,10,soja,20211027,20220301,125,6,6tzz,6tzzk,6tzzks,-1
175,1,1,93,1,soja,20241106,20250304,118,6,6ym3,6ym3d,6ym3dd,0
320,1,1,4,1,soja,20221006,20230218,135,7,7h0w,7h0ws,7h0wsd,-1
175,1,1,91,1,soja,20231119,20240319,121,6,6ym3,6ym3d,6ym3de,1
350,1,35,1,304,soja,20221101,20230311,130,6,6vxn,6vxnn,6vxnnz,-1
1019,241,2,54,1,soja,20231005,20240123,110,6,6vn5,6vn5s,6vn5s5,1
329,1,1,1017,2,soja,20221028,20230301,124,6,6ytj,6ytjc,6ytjc5,-1
52,1,4,1,1,soja,20211021,20220223,125,6,6v18,6v18n,6v18ny,-1
232,1,2,5,13,soja,20211024,20220219,118,6,6vbj,6vbjd,6vbjd6,-1
392,61,20,11,2,soja,20251112,20260325,133,6,6gsk,6gskj,6gskjy,0
444,1,1,3,23,soja,20240106,20240514,129,6,6f4x,6f4xu,6f4xut,1
232,1,3,5,4,soja,20211025,20220219,117,6,6tzz,6tzzh,6tzzh8,-1
232,1,3,3,2,soja,20211001,20220109,100,6,6tzz,6tzzk,6tzzks,-1
52,1,18,5720,2,soja,20201019,20210209,113,6,6ucz,6uczc,6uczcp,-1
221,41,25,84,25,soja,20231012,20240216,127,6,6u07,6u07n,6u07np,1
52,1,17,86,3,soja,20221101,20230227,118,6,6v18,6v18p,6v18pc,-1
309,1,1,8,1,soja,20251030,20260207,100,6,6trz,6trzf,6trzfb,0
466,1,1,12,1,soja,20241117,20250324,127,7,7n81,7n819,7n8198,0
466,1,1,12,1,soja,20241117,20250324,127,7,7n81,7n819,7n8198,0
52,1,78,3400,3,soja,20201216,20210417,122,6,6ucw,6ucwe,6ucwev,-1
1019,421,74,175,1,soja,20231004,20240114,102,6,6tqy,6tqyv,6tqyvz,1
444,1,1,16,18,soja,20231205,20240509,156,6,6f4x,6f4xs,6f4xs2,1
52,1,15,429,2,soja,20201205,20210324,109,6,6ucx,6ucxx,6ucxxz,-1
278,1,18,2,2,soja,20221001,20230202,124,6,6y7s,6y7sr,6y7srv,-1
392,61,20,14,1,soja,20250925,20260209,137,6,6gsk,6gskj,6gskjv,0
444,1,1,10,12,soja,20241231,20250502,122,6,6f4x,6f4xe,6f4xeq,0
209,1,6,136,6,soja,20221102,20230310,128,6,6uu4,6uu4t,6uu4tm,-1
42,101,60,13,1,soja,20251210,20260405,116,6,6yxv,6yxvx,6yxvxt,0
27,1,1,11,4,soja,20211119,20220326,127,6,6vzt,6vztu,6vztug,-1
30,101,5,92,1,soja,20231119,20240314,116,6,6yxj,6yxjc,6yxjc2,1
444,1,1,5,12,soja,20250125,20250503,98,6,6f4x,6f4xv,6f4xvj,0
51,1,8,14,1,soja,20201101,20210322,141,6,6vzk,6vzk0,6vzk0q,-1
10,1,1,96,1,soja,20231110,20240309,120,6,6tqt,6tqtc,6tqtc3,1
182,161,1,7,3,soja,20251106,20260303,117,6,6vxk,6vxk6,6vxk6c,0
240,1,1,13,1,soja,20220112,20220504,112,7,7nb3,7nb3m,7nb3m6,-1
52,1,4,4,1,soja,20201019,20210219,123,6,6v18,6v18r,6v18r8,-1
1019,181,44,17,2,soja,20241014,20250201,110,6,6vfd,6vfdy,6vfdy7,0
10,1,1,95,1,soja,20230916,20240106,112,6,6tqt,6tqtb,6tqtbc,1
278,1,18,2,17,soja,20241118,20250327,129,6,6y7s,6y7sr,6y7srv,0
27,1,1,26,5,soja,20201116,20210407,142,6,6vzt,6vztx,6vztxd,-1
42,103,59,4,1,soja,20251112,20260408,147,6,6yrq,6yrqw,6yrqwc,0
42,103,59,4,1,soja,20251112,20260408,147,6,6yrq,6yrqw,6yrqwc,0
10,161,5,37,2,soja,20221201,20230315,104,6,6tye,6tyec,6tyecp,0
4,83,5,8,1,soja,20211023,20220216,116,6,6v87,6v87u,6v87ut,-1
1019,141,8,78,2,soja,20251011,20260318,158,6,6yqz,6yqzf,6yqzfg,0
221,1,2,13,6,soja,20211012,20220214,125,6,6u02,6u02w,6u02w0,-1
367,61,2,13,1,soja,20241017,20250222,128,6,6v9w,6v9w1,6v9w12,0
444,1,1,3,11,soja,20250109,20250507,118,6,6f4x,6f4xu,6f4xut,0
444,1,1,12,6,soja,20240104,20240601,149,6,6f4x,6f4xg,6f4xg8,1
1019,281,17,131,1,soja,20250923,20260126,125,6,6vx2,6vx2v,6vx2vy,0
52,1,100,4902,2,soja,20201221,20210416,116,6,6ucx,6ucxw,6ucxw4,-1
320,1,1,12,1,soja,20221018,20230317,150,7,7h0w,7h0ws,7h0wsu,-1
42,42,18,314,1,soja,20231118,20240402,136,6,6yrs,6yrsx,6yrsx8,1
42,42,18,314,1,soja,20231118,20240402,136,6,6yrs,6yrsx,6yrsx8,1
1019,201,62,146,2,soja,20231001,20240111,102,6,6tx2,6tx23,6tx23j,1
278,1,18,3,2,soja,20221001,20230127,118,6,6y7g,6y7gc,6y7gce,-1
253,1,1,12,1,soja,20211112,20220318,126,6,6yrf,6yrfg,6yrfg2,-1
175,62,2,30,1,soja,20211025,20220213,111,6,6yk9,6yk9s,6yk9s1,-1
232,1,3,2,9,soja,20211021,20220203,105,6,6tzz,6tzzq,6tzzq0,-1
460,62,5,19,1,soja,20250926,20260113,109,6,6vxz,6vxz7,6vxz7p,0
232,1,1,1,6,soja,20210923,20220103,102,6,6vbt,6vbtm,6vbtmg,0
52,1,98,3703,2,soja,20221125,20230330,125,6,6ucz,6ucz0,6ucz03,-1
27,1,1,9,4,soja,20211117,20220402,136,6,6vzt,6vzts,6vztsz,-1
52,1,101,5120,3,soja,20201209,20210420,132,6,6ucx,6ucxk,6ucxkz,-1
436,82,5,159,1,soja,20251120,20260206,78,6,6vxx,6vxxj,6vxxjm,0
350,1,35,3,121,soja,20221118,20230407,140,6,6vxq,6vxq3,6vxq3h,-1
436,83,6,83,1,soja,20251017,20260125,100,6,6vzm,6vzm3,6vzm3w,0
275,1,200,9,1,soja,20231001,20240206,128,6,6uge,6ugeu,6ugeuz,1
1019,241,2,301,3,soja,20241018,20250211,116,6,6vng,6vngz,6vngzx,0
1019,101,6,43,1,soja,20231006,20240128,114,6,6uf0,6uf0y,6uf0yg,1
1019,261,64,74,1,soja,20231109,20240309,121,6,6yrn,6yrny,6yrny5,1
42,102,61,19,1,soja,20251126,20260324,118,6,6yrh,6yrhc,6yrhce,0
444,1,1,2,33,soja,20251217,20260505,139,6,6f4x,6f4xe,6f4xev,0
331,41,1,36,1,soja,20221103,20230315,132,6,6gcw,6gcwm,6gcwm8,-1
401,1,1,31,2,soja,20231124,20240321,118,6,6zmn,6zmnx,6zmnx5,1
52,1,114,5687,2,soja,20211028,20220314,137,6,6ucz,6uczn,6uczn5,-1
52,1,93,1308,3,soja,20201201,20210401,121,6,6ucx,6ucxj,6ucxj4,-1
39,1,15,15129,6,soja,20201210,20210428,139,6,6dxh,6dxh6,6dxh6c,-1
1019,261,64,66,1,soja,20231023,20240220,120,6,6yrn,6yrny,6yrny3,1
324,1,1,10,1,soja,20221118,20230317,119,6,6urt,6urt8,6urt8n,-1
27,1,1,14,5,soja,20201118,20210326,128,6,6vzt,6vzts,6vzts5,-1
15,41,2,34,1,soja,20241018,20250124,98,6,6vxy,6vxyq,6vxyqb,0
42,101,60,3,1,soja,20251202,20260408,127,6,6yxv,6yxvw,6yxvwq,0
1019,201,62,121,3,soja,20231026,20240216,113,6,6tx2,6tx26,6tx26u,1
392,61,20,7,2,soja,20251107,20260319,132,6,6gsk,6gskj,6gskjw,0
392,41,21,16,2,soja,20241222,20250415,114,6,6ywk,6ywk9,6ywk91,0
315,1,1,26,13,soja,20221018,20230302,135,6,6vf8,6vf8e,6vf8e0,-1
278,1,18,8,5,soja,20221208,20230417,130,6,6y7u,6y7u1,6y7u1t,0
221,41,25,22,25,soja,20231021,20240216,118,6,6u07,6u07s,6u07sp,1
221,41,25,22,25,soja,20231021,20240216,118,6,6u07,6u07s,6u07sp,1
175,1,1,33,1,soja,20231101,20240303,123,6,6ym3,6ym3d,6ym3d4,1
1019,81,83,125,1,soja,20231010,20240207,120,6,6udt,6udt3,6udt3g,1
278,1,18,10,3,soja,20230930,20240115,107,6,6y7e,6y7ez,6y7ezh,1
1019,221,39,212,1,soja,20241024,20250219,118,6,6tzy,6tzyb,6tzyb4,0
1019,221,39,143,1,soja,20231021,20240207,109,6,6tzv,6tzvz,6tzvze,1
444,1,1,7,6,soja,20240105,20240601,148,6,6f4x,6f4xs,6f4xs7,1
331,41,1,35,1,soja,20221106,20230321,135,6,6gcw,6gcwm,6gcwm3,-1
1019,221,39,214,2,soja,20231109,20240222,105,6,6tzy,6tzy8,6tzy8n,1
36,1,1,11,1,soja,20201022,20210207,108,6,6v85,6v85g,6v85g6,-1
240,1,1,26,1,soja,20220112,20220401,79,7,7nb3,7nb3m,7nb3my,-1
361,1,1,323,1,soja,20230509,20230809,92,6,6vus,6vuss,6vussj,0
315,1,1,19,12,soja,20221020,20230210,113,6,6vf8,6vf87,6vf87q,-1
1019,141,8,57,1,soja,20231025,20240228,126,6,6yqx,6yqxx,6yqxxf,1
52,1,14,413,3,soja,20201120,20210405,136,6,6ucx,6ucxr,6ucxrd,-1
221,1,2,17,1,soja,20211019,20220301,133,6,6u02,6u02x,6u02x2,-1
175,1,1,59,1,soja,20231116,20240328,133,6,6ym3,6ym3c,6ym3cg,1
1019,281,17,36,1,soja,20231118,20240413,147,6,6vx9,6vx90,6vx906,1
278,1,18,15,7,soja,20231116,20240312,117,6,6y7s,6y7sx,6y7sx7,1
221,1,6,61,11,soja,20231212,20240402,112,6,6u02,6u02z,6u02z4,1
30,101,5,21,1,soja,20231117,20240318,122,6,6yxj,6yxjb,6yxjbn,1
52,1,116,5703,3,soja,20211206,20220402,117,6,6ucx,6ucxk,6ucxk7,-1
52,1,121,5772,4,soja,20201201,20210416,136,6,6ucz,6ucz5,6ucz55,-1
327,41,401,3,4,soja,20231227,20240413,108,6,6yrf,6yrfs,6yrfs2,1
313,41,1,5,3,soja,20241108,20250314,126,6,6udv,6udvm,6udvmq,0
179,1,1,1,1,soja,20201119,20210401,133,7,7n84,7n846,7n8464,-1
52,1,52,3203,2,soja,20221201,20230411,131,6,6ucz,6ucz1,6ucz11,0
350,1,35,4,405,soja,20231117,20240402,137,6,6vxn,6vxnx,6vxnxf,1
175,1,1,89,4,soja,20211025,20220301,127,6,6ym3,6ym3c,6ym3cg,-1
52,1,86,855,1,soja,20251127,20260401,125,6,6v1b,6v1bv,6v1bv0,0
444,1,1,6,14,soja,20240103,20240526,144,6,6f4x,6f4xe,6f4xef,1
42,1,1102,151,1,soja,20231109,20240307,119,6,6yxb,6yxb4,6yxb41,1
51,1,8,16,1,soja,20201108,20210307,119,6,6vzk,6vzk3,6vzk31,-1
27,1,1,221,3,soja,20231101,20240321,141,6,6vzt,6vztx,6vztxp,1
327,41,401,4,4,soja,20231226,20240409,105,6,6yrf,6yrfj,6yrfj4,1
360,61,572302,3969148702,572802,soja,20231007,20240216,132,6,6ucq,6ucqm,6ucqm0,1
52,1,89,1202,1,soja,20221028,20230316,139,6,6v1b,6v1b0,6v1b02,-1
1019,381,93,149,1,soja,20231018,20240301,135,6,6vxs,6vxs2,6vxs23,1
1019,161,18,507,3,soja,20231101,20240318,138,6,6vz5,6vz5f,6vz5fk,1
232,1,2,1,8,soja,20211019,20220204,108,6,6vbj,6vbju,6vbju0,-1
436,81,4,71,1,soja,20251024,20260209,108,6,6yxf,6yxfw,6yxfw5,0
350,1,35,3,404,soja,20231116,20240401,137,6,6vxq,6vxq3,6vxq3h,1
1019,381,93,237,2,soja,20240110,20240410,91,6,6vxk,6vxkq,6vxkqq,1
278,1,18,7,6,soja,20221207,20230414,128,6,6y7u,6y7u0,6y7u0v,0
30,62,4,355,1,soja,20211024,20220215,114,6,6ywb,6ywb8,6ywb8x,-1
425,1,1,12,1,soja,20231107,20240309,123,7,7n81,7n818,7n8185,1
27,1,1,30,5,soja,20201116,20210404,139,6,6vzt,6vzth,6vzthz,-1
35,1050,2,27,2,soja,20211018,20220218,123,6,6tw1,6tw1c,6tw1cb,-1
267,1,1,4,6,soja,20221018,20230203,108,6,6tw4,6tw4r,6tw4rf,-1
329,1,1,1007,1,soja,20221018,20230208,113,6,6ytj,6ytjb,6ytjb7,-1
350,1,35,2,108,soja,20221209,20230326,107,6,6vxq,6vxq2,6vxq2d,0
1019,401,77,211,2,soja,20231006,20240226,143,6,6trv,6trvy,6trvys,1
487,1,3,2,2,soja,20241017,20250207,113,6,6vqn,6vqnt,6vqntd,0
413,1,2,3,8,soja,20231015,20240201,109,6,6vbj,6vbju,6vbjud,1
52,1,57,613,2,soja,20201210,20210410,121,6,6ucz,6ucz9,6ucz9j,-1
1019,181,44,252,2,soja,20251107,20260321,134,6,6vfg,6vfgh,6vfghf,0
253,1,1,8,8,soja,20221122,20230413,142,6,6yrf,6yrfg,6yrfg1,-1
1019,161,18,128,2,soja,20231012,20240205,116,6,6vzt,6vzt0,6vzt0f,1
284,1,2,4,2,soja,20221122,20230417,146,7,7h0w,7h0wu,7h0wuz,-1
392,61,20,1,1,soja,20251015,20260204,112,6,6gsm,6gsmk,6gsmkp,0
1019,441,70,2312,3,soja,20241016,20250227,134,6,6wpc,6wpch,6wpchu,0
253,1,1,13,3,soja,20221108,20230222,106,6,6yrf,6yrfg,6yrfgs,-1
221,62,21,7,1,soja,20231213,20240330,108,6,6u95,6u95h,6u95h6,1
390,1,9,3,1,soja,20231103,20240307,125,6,6vjd,6vjd9,6vjd9y,1
444,1,1,5,21,soja,20241122,20250423,152,6,6f4x,6f4xv,6f4xvj,0
277,1,1,4,2,soja,20221106,20230325,139,6,6vz8,6vz86,6vz86c,-1
331,41,1,38,1,soja,20221103,20230316,133,6,6gcw,6gcwj,6gcwjw,-1
392,61,20,10,1,soja,20250920,20260209,142,6,6gsm,6gsms,6gsms6,0
361,1,1,389,1,soja,20230526,20230914,111,6,6vus,6vusm,6vusmz,0
1019,421,74,112,1,soja,20231012,20240215,126,6,6tqz,6tqzk,6tqzkr,1
1019,281,17,125,1,soja,20251201,20260301,90,6,6vx3,6vx3n,6vx3ny,0
1019,101,6,26,1,soja,20231020,20240220,123,6,6uf0,6uf0k,6uf0kd,1
10,1,1,156,1,soja,20231009,20240312,155,6,6tqt,6tqt9,6tqt9g,1
127,1,4,126,4,soja,20251129,20260421,143,6,6vnz,6vnz0,6vnz0x,0
182,41,29,6,1,soja,20211110,20220317,127,6,6vzp,6vzpc,6vzpcs,-1
444,1,1,10,17,soja,20231231,20240517,138,6,6f4x,6f4xe,6f4xeq,1
10,161,5,43,2,soja,20221112,20230303,111,6,6tye,6tye8,6tye8v,-1
30,101,5,91,1,soja,20231117,20240311,115,6,6yxj,6yxjb,6yxjbb,1
27,1,1,25,2,soja,20201124,20210412,139,6,6vzt,6vztx,6vztxv,-1
1019,381,93,207,2,soja,20231207,20240419,134,6,6vxk,6vxkq,6vxkqd,1
1019,241,2,43,1,soja,20231127,20240227,92,6,6vnh,6vnh5,6vnh57,1
52,1,47,464,1,soja,20251108,20260313,125,6,6v18,6v18p,6v18p3,0
221,41,25,44,25,soja,20231101,20240305,125,6,6u07,6u07t,6u07tt,1
221,61,20,249,4,soja,20231123,20240418,147,6,6v0c,6v0cq,6v0cqe,1
402,1,4,2,1,soja,20231001,20240119,110,6,6ttu,6ttup,6ttup0,1
239,1,1,50,10,soja,20211022,20220222,123,6,6y13,6y130,6y130m,-1
52,1,13,69,3,soja,20211026,20220301,126,6,6ucx,6ucxn,6ucxnz,-1
444,1,1,2,4,soja,20250111,20250506,115,6,6f4x,6f4xe,6f4xev,0
256,1,1,7,1,soja,20211102,20220217,107,6,6vcq,6vcqj,6vcqjk,-1
232,1,2,2,7,soja,20211021,20220205,107,6,6vbj,6vbju,6vbju3,-1
436,81,4,68,1,soja,20251126,20260217,83,6,6yxf,6yxfq,6yxfqx,0
27,1,1,18,4,soja,20201124,20210412,139,6,6vzt,6vztw,6vztwy,-1
27,1,1,18,4,soja,20201124,20210412,139,6,6vzt,6vztw,6vztwy,-1
52,1,33,305,2,soja,20201104,20210311,127,6,6ucx,6ucxy,6ucxyr,-1
278,1,18,3,4,soja,20231101,20240326,146,6,6y7g,6y7gc,6y7gce,1
313,41,1,1,1,soja,20241105,20250321,136,6,6uej,6uejb,6uejbj,0
177,61,5,28,1,soja,20221205,20230310,95,6,6ywb,6ywbr,6ywbry,0
353,41,1,5,2,soja,20241010,20250213,126,6,6tv0,6tv0r,6tv0rm,0
1019,221,39,236,3,soja,20231006,20240108,94,6,6tzv,6tzvc,6tzvcv,1
398,1,1,16,16,soja,20231215,20240318,94,6,6vs0,6vs07,6vs07k,1
52,1,82,702,2,soja,20201019,20210217,121,6,6v1b,6v1b1,6v1b1m,-1
315,41,2,3,1,soja,20221008,20230221,136,6,6v0t,6v0tm,6v0tmu,-1
52,1,57,620,2,soja,20201211,20210411,121,6,6ucz,6ucz9,6ucz9m,-1
42,103,59,19,1,soja,20251125,20260414,140,6,6yrw,6yrw2,6yrw2w,0
42,103,59,19,1,soja,20251125,20260414,140,6,6yrw,6yrw2,6yrw2w,0
1019,201,62,84,1,soja,20231101,20240226,117,6,6trp,6trpw,6trpwm,1
400,1,7,3,1,soja,20241029,20250125,88,6,6txv,6txvu,6txvu7,0
1019,421,74,122,1,soja,20231017,20240110,85,6,6tqz,6tqzt,6tqztw,1
1019,81,83,112,1,soja,20230929,20240112,105,6,6udt,6udt7,6udt7k,1
24,1,2001,210,1,soja,20201118,20210320,122,6,6uge,6uge0,6uge0p,-1
281,1,1,13,2,soja,20221003,20230115,104,6,6y38,6y386,6y386c,-1
10,1,1,232,1,soja,20231010,20240204,117,6,6tqm,6tqmt,6tqmtt,1
382,1,1,17,5,soja,20241017,20250221,127,6,6ugh,6ugh6,6ugh6z,0
52,1,110,5603,2,soja,20211117,20220402,136,6,6ucz,6ucz1,6ucz1g,-1
52,1,93,1312,3,soja,20201201,20210401,121,6,6ucx,6ucxh,6ucxhb,-1
177,41,103,1,2,soja,20201108,20210322,134,6,6yrd,6yrd8,6yrd8x,-1
1019,201,62,89,1,soja,20231030,20240123,85,6,6tx0,6tx0m,6tx0mq,1
52,1,996,2908,4,soja,20201014,20210201,110,6,6ufp,6ufp3,6ufp3s,-1
221,63,22,11,2,soja,20231207,20240320,104,6,6v45,6v458,6v458h,1
350,1,39,4,403,soja,20251124,20260422,149,6,6vxm,6vxmu,6vxmuv,0
1019,241,2,211,3,soja,20231116,20240305,110,6,6vnu,6vnu7,6vnu7q,1
52,1,53,500,3,soja,20201112,20210327,135,6,6ucx,6ucxr,6ucxrr,-1
444,1,1,1,33,soja,20251216,20260505,140,6,6f4x,6f4xu,6f4xu4,0
436,83,6,120,2,soja,20251022,20260221,122,6,6vzk,6vzkd,6vzkdj,0
444,1,1,4,21,soja,20241221,20250423,123,6,6f4x,6f4xu,6f4xuv,0
42,103,59,20,1,soja,20251125,20260410,136,6,6yrw,6yrw2,6yrw27,0
42,103,59,20,1,soja,20251125,20260410,136,6,6yrw,6yrw2,6yrw27,0
402,1,3,5,1,soja,20231023,20240227,127,6,6ttv,6ttvr,6ttvrt,1
324,1,1,4,1,soja,20221120,20230323,123,6,6urm,6urmx,6urmxg,-1
30,41,2,23,1,soja,20201223,20210403,101,6,6yx8,6yx8e,6yx8e5,-1
1019,241,2,205,3,soja,20231030,20240222,115,6,6vnu,6vnud,6vnud2,1
1019,221,39,217,2,soja,20231023,20240219,119,6,6tzw,6tzwx,6tzwxx,1
327,41,401,7,1,soja,20231205,20240323,109,6,6yrf,6yrfs,6yrfse,1
52,1,12,56,3,soja,20211104,20220221,109,6,6ucx,6ucxw,6ucxw9,-1
392,1,15,134,2,soja,20231119,20240312,114,6,6yrj,6yrj2,6yrj2c,1
36,1,2,1,1,soja,20201024,20210306,133,6,6v85,6v85u,6v85uh,-1
221,41,25,43,25,soja,20231115,20240311,117,6,6u07,6u07t,6u07th,1
360,61,572302,1618102,572802,soja,20231025,20240223,121,6,6ucq,6ucqk,6ucqk6,1
255,63,6,114,60,soja,20241017,20250302,136,6,6gbt,6gbt1,6gbt1n,0
256,1,1,20,1,soja,20221027,20230224,120,6,6vcm,6vcmu,6vcmuc,-1
281,1,1,12,1,soja,20221006,20230118,104,6,6y38,6y386,6y386u,-1
52,1,121,5771,4,soja,20201201,20210414,134,6,6ucz,6ucz5,6ucz54,-1
1019,441,70,2352,3,soja,20241027,20250227,123,6,6wpc,6wpck,6wpcky,0
436,61,3,22,1,soja,20241020,20250222,125,6,6vzx,6vzx1,6vzx12,0
239,1,1,28,1,soja,20211014,20220216,125,6,6y11,6y11x,6y11xh,-1
1019,421,74,134,1,soja,20231030,20240301,123,6,6tqz,6tqzw,6tqzwm,1
370,1,1,7,1,soja,20230303,20230612,101,6,6vng,6vngw,6vngw2,0
221,61,17,239,9,soja,20231208,20240422,136,6,6v11,6v118,6v118h,1
221,61,17,239,9,soja,20231208,20240422,136,6,6v11,6v118,6v118h,1
184,1,1,22,1,soja,20201213,20210307,84,6,6yx9,6yx9t,6yx9tq,-1
52,1,101,5121,3,soja,20201208,20210402,115,6,6ucx,6ucxm,6ucxmj,-1
331,41,1,13,1,soja,20221003,20230219,139,6,6gcw,6gcwq,6gcwqj,-1
331,41,1,13,1,soja,20221003,20230219,139,6,6gcw,6gcwq,6gcwqj,-1
10,101,2,34,2,soja,20201202,20210319,107,6,6trh,6trh8,6trh8m,-1
15,1,1,2,5,soja,20201202,20210417,136,6,6vx7,6vx7h,6vx7hs,-1
444,1,1,25,18,soja,20240110,20240516,127,6,6f4x,6f4xu,6f4xu1,1
392,61,20,26,1,soja,20250919,20260202,136,6,6gsm,6gsmk,6gsmkr,0
460,63,8,6,1,soja,20251108,20260416,159,6,6vrw,6vrw3,6vrw3r,0
353,1,2,30,1,soja,20221017,20230209,115,6,6twq,6twqm,6twqmp,-1
30,101,5,33,1,soja,20231120,20240326,127,6,6ywv,6ywvz,6ywvzv,1
52,1,94,1401,3,soja,20201211,20210410,120,6,6ucw,6ucwt,6ucwt5,-1
