CD_CLIENTE,CD_UNIDADE,CD_ZONA,CD_FAZENDA,CD_TALHAO,data_plantio,cultura,desc_operac,data_colheita,cultura_colheita,delta_tempo,semana_plantio,ciclo_max,ciclo_min,ciclo_valido,geohash_macro,geohash_regional,geohash_sub_regional,geohash_local
30,41,1,2,18,2023-11-22,soja,PLANTIO SOJA DISCO,2024-03-15,soja,114.0,47,150,70,True,6,6yx9,6yx95,6yx955
324,1,1,1,24,2023-11-22,soja,PLANTIO SOJA,2024-04-06,,136.0,47,150,70,True,6,6urm,6urmx,6urmxt
221,41,25,25,62,2023-11-22,soja,PLANTIO SOJA SULCADOR,2024-03-08,soja,107.0,47,150,70,True,6,6u07,6u07w,6u07w4
52,1,1,125,4652,2023-11-22,soja,PLANTIO LINHA COM ADUBO SOJA,2024-03-30,soja,129.0,47,150,70,True,6,6v1c,6v1cv,6v1cv7
360,1,1683402,871802,127,2023-11-22,soja,PLANTIO SOJA,2024-02-26,soja,96.0,47,150,70,True,6,6y24,6y246,6y246v
177,61,3,5,55,2023-11-22,soja,PLANTIO DE SOJA,2024-03-25,soja,124.0,47,150,70,True,6,6ywb,6ywbp,6ywbpp
360,1,1683402,871802,163,2023-11-22,soja,PLANTIO SOJA,2024-03-13,soja,112.0,47,150,70,True,6,6y21,6y21b,6y21bs
221,41,25,25,63,2023-11-22,soja,PLANTIO SOJA DISCO,2024-02-26,soja,96.0,47,150,70,True,6,6u07,6u07w,6u07wk
260,1,2,1,6,2023-11-22,soja,PLANTIO SOJA,2024-02-07,soja,77.0,47,150,70,True,6,6tt7,6tt7v,6tt7vb
275,41,1000,500,11,2023-11-22,soja,PLANTIO SOJA,2024-04-05,soja,135.0,47,150,70,True,6,6v5p,6v5p4,6v5p4w
30,41,1,2,14,2023-11-22,soja,PLANTIO SOJA DISCO,2024-03-15,soja,114.0,47,150,70,True,6,6yx8,6yx8g,6yx8gp
275,41,1000,500,14,2023-11-22,soja,PLANTIO SOJA,2024-02-28,soja,98.0,47,150,70,True,6,6v5p,6v5p5,6v5p5w
390,1,1,7,5,2023-11-22,soja,PLANTIO SOJA,2024-03-12,soja,111.0,47,150,70,True,6,6uvp,6uvp7,6uvp7m
221,41,25,25,49,2023-11-22,soja,PLANTIO SOJA DISCO,2024-03-11,soja,110.0,47,150,70,True,6,6u07,6u07t,6u07tf
221,41,25,25,49,2023-11-22,soja,PLANTIO SOJA SULCADOR,2024-03-11,soja,110.0,47,150,70,True,6,6u07,6u07t,6u07tf
176,1,3,8,801,2023-11-22,soja,PLANTIO SOJA,2024-03-30,soja,129.0,47,150,70,True,6,6ubu,6ubux,6ubuxz
240,1,1,1,27,2023-11-22,soja,PLANTIO SOJA,2024-03-24,soja,123.0,47,150,70,True,7,7nb3,7nb3m,7nb3mv
30,41,1,2,16,2023-11-22,soja,PLANTIO SOJA DISCO,2024-03-15,soja,114.0,47,150,70,True,6,6yx9,6yx95,6yx951
240,1,1,1,28,2023-11-22,soja,PLANTIO SOJA,2024-03-23,soja,122.0,47,150,70,True,7,7nb3,7nb3q,7nb3q4
30,41,1,2,17,2023-11-22,soja,PLANTIO SOJA DISCO,2024-03-16,soja,115.0,47,150,70,True,6,6yx9,6yx95,6yx95k
27,1,3,1,24,2023-11-22,soja,PLANTIO DE SOJA SEM ADUBO,2024-03-21,soja,120.0,47,150,70,True,6,6vzt,6vztm,6vztms
27,1,4,1,221,2023-11-22,soja,PLANTIO DE SOJA SEM ADUBO,2024-03-15,soja,114.0,47,150,70,True,6,6vzt,6vztx,6vztxp
240,1,1,1,14,2023-11-22,soja,PLANTIO SOJA,2024-03-16,soja,115.0,47,150,70,True,7,7nb3,7nb3m,7nb3me
277,1,2,1,5,2023-11-22,soja,PLANTIO DE SOJA,2024-03-24,soja,123.0,47,150,70,True,6,6vz8,6vz86,6vz86u
179,1,1,1,21,2023-11-22,soja,PLANTIO SOJA,2024-04-10,soja,140.0,47,150,70,True,7,7n84,7n847,7n847v
221,1,14,9,88,2023-11-22,soja,PLANTIO SOJA SULCADOR,2024-03-13,soja,112.0,47,150,70,True,6,6u08,6u08g,6u08gr
221,1,14,9,87,2023-11-22,soja,PLANTIO SOJA DISCO,2024-03-12,soja,111.0,47,150,70,True,6,6u08,6u08f,6u08fy
277,1,1,1,6,2023-11-22,soja,PLANTIO DE SOJA,2024-03-17,soja,116.0,47,150,70,True,6,6vz8,6vz86,6vz86e
27,1,3,1,211,2023-11-22,soja,PLANTIO DE SOJA SEM ADUBO,2024-03-20,soja,119.0,47,150,70,True,6,6vzt,6vztk,6vztkh
221,63,2,22,8,2023-11-22,soja,PLANTIO SOJA SULCADOR,2024-02-19,soja,89.0,47,150,70,True,6,6v1g,6v1gr,6v1grr
1019,381,1,93,133,2023-11-22,soja,SEMEADURA SOJA,2024-03-30,soja,129.0,47,150,70,True,6,6vxs,6vxs0,6vxs09
277,1,2,1,15,2023-11-22,soja,PLANTIO DE SOJA,2024-03-25,soja,124.0,47,150,70,True,6,6vz8,6vz86,6vz863
382,42,1,4,5,2023-11-22,soja,PLANTIO DE SOJA,2024-02-22,soja,92.0,47,150,70,True,6,6v5m,6v5mc,6v5mcw
30,1,1,1,11,2023-11-22,soja,PLANTIO SOJA SEM ADUBO,2024-03-18,soja,117.0,47,150,70,True,6,6yrn,6yrnu,6yrnub
27,1,4,1,1011,2023-11-22,soja,PLANTIO DE SOJA SEM ADUBO,2024-03-31,soja,130.0,47,150,70,True,6,6vzt,6vzty,6vzty2
341,1,1,1,7,2023-11-22,soja,PLANTIO SOJA SEM ADUBO,2024-02-13,soja,83.0,47,150,70,True,6,6y0e,6y0es,6y0esf
341,1,1,1,6,2023-11-22,soja,PLANTIO SOJA SEM ADUBO,2024-03-19,soja,118.0,47,150,70,True,6,6y0e,6y0et,6y0et5
341,1,1,1,5,2023-11-22,soja,PLANTIO SOJA SEM ADUBO,2024-03-21,soja,120.0,47,150,70,True,6,6y0e,6y0et,6y0eth
360,1,1683402,871802,86,2023-11-22,soja,PLANTIO SOJA,2024-03-15,soja,114.0,47,150,70,True,6,6y21,6y21b,6y21bp
341,1,1,1,22,2023-11-22,soja,PLANTIO SOJA SEM ADUBO,2024-02-26,soja,96.0,47,150,70,True,6,6y0e,6y0es,6y0esd
221,41,25,25,76,2023-11-22,soja,PLANTIO SOJA DISCO,2024-02-12,soja,82.0,47,150,70,True,6,6u07,6u07t,6u07t8
1019,381,1,93,132,2023-11-22,soja,SEMEADURA SOJA,2024-04-02,,132.0,47,150,70,True,6,6vxs,6vxs0,6vxs00
239,41,1,3,41,2023-11-22,soja,PLANTIO SOJA,2024-04-11,soja,141.0,47,150,70,True,6,6y02,6y021,6y021h
360,42,3,573602,1665702,2023-11-22,soja,PLANTIO SOJA,2024-03-15,soja,114.0,47,150,70,True,6,6y5v,6y5vp,6y5vpj
221,61,8,16,218,2023-11-22,soja,PLANTIO SOJA DISCO,2024-02-29,soja,99.0,47,150,70,True,6,6v11,6v11b,6v11b0
221,61,8,16,219,2023-11-22,soja,PLANTIO SOJA DISCO,2024-03-16,soja,115.0,47,150,70,True,6,6v11,6v11b,6v11b3
177,1,1,101,11,2023-11-22,soja,PLANTIO DE SOJA,2024-03-27,soja,126.0,47,150,70,True,6,6vxp,6vxpv,6vxpvs
182,41,1,29,6,2023-11-22,soja,PLANTIO SOJA,2024-04-05,soja,135.0,47,150,70,True,6,6vzp,6vzpc,6vzpcs
221,61,8,16,220,2023-11-22,soja,PLANTIO SOJA DISCO,2024-03-12,soja,111.0,47,150,70,True,6,6v0c,6v0cw,6v0cwe
42,42,1,1101,236,2023-11-22,soja,PLANTIO DE SOJA COM ADUBO,2024-02-19,soja,89.0,47,150,70,True,6,6yru,6yru2,6yru2n
239,41,1,3,44,2023-11-22,soja,PLANTIO SOJA,2024-03-20,soja,119.0,47,150,70,True,6,6y02,6y020,6y020f
221,41,24,24,3,2023-11-22,soja,PLANTIO SOJA SULCADOR,2024-03-18,soja,117.0,47,150,70,True,6,6u07,6u079,6u079z
52,1,3,78,3404,2023-11-22,soja,PLANTIO LINHA COM ADUBO SOJA,2024-03-30,soja,129.0,47,150,70,True,6,6ucw,6ucws,6ucwsk
42,1,1,1102,110,2023-11-22,soja,PLANTIO DE SOJA SEM ADUBO,2024-03-16,soja,115.0,47,150,70,True,6,6yrz,6yrze,6yrzey
27,1,2,1,27,2023-11-22,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2024-06-06,algodao,197.0,47,200,130,True,6,6vzt,6vztr,6vztrr
250,1,1,2,73,2023-11-22,soja,PLANTIO SOJA,2024-02-09,,79.0,47,150,70,True,6,6v3r,6v3r5,6v3r5r
382,42,1,4,35,2023-11-22,soja,PLANTIO SOJA,2024-04-04,soja,134.0,47,150,70,True,6,6v5m,6v5md,6v5mdn
221,61,8,16,214,2023-11-22,soja,PLANTIO SOJA DISCO,2024-02-29,soja,99.0,47,150,70,True,6,6v0c,6v0cx,6v0cxt
42,1,1,1102,108,2023-11-22,soja,PLANTIO DE SOJA SEM ADUBO,2024-02-25,soja,95.0,47,150,70,True,6,6yrx,6yrxz,6yrxzr
27,1,2,1,20,2023-11-22,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2024-06-06,algodao,197.0,47,200,130,True,6,6vzt,6vzty,6vztyc
390,1,1,2,6,2023-11-22,soja,PLANTIO SOJA,2024-03-19,soja,118.0,47,150,70,True,6,6vjd,6vjd5,6vjd50
239,41,1,3,39,2023-11-22,soja,PLANTIO SOJA,2024-03-02,soja,101.0,47,150,70,True,6,6y02,6y020,6y020v
390,1,1,2,7,2023-11-22,soja,PLANTIO SOJA,2024-03-18,soja,117.0,47,150,70,True,6,6vjd,6vjd5,6vjd51
382,42,1,4,3,2023-11-22,soja,PLANTIO DE SOJA,2024-02-25,soja,95.0,47,150,70,True,6,6v5m,6v5mb,6v5mbu
370,1,1,1,30,2023-11-22,soja,PLANTIO SOJA,2024-03-01,soja,100.0,47,150,70,True,6,6vng,6vngt,6vngt6
177,42,1,107,3,2023-11-22,soja,PLANTIO DE SOJA,2024-02-13,soja,83.0,47,150,70,True,6,6yr5,6yr5k,6yr5kp
209,1,4,10,197,2023-11-22,soja,PLANTIO SOJA,2024-03-21,soja,120.0,47,150,70,True,6,6uu4,6uu4m,6uu4m3
27,1,1,1,13,2023-11-22,soja,PLANTIO DE SOJA SEM ADUBO,2024-03-14,soja,113.0,47,150,70,True,6,6vzt,6vztx,6vztxh
329,1,3,1,1034,2023-11-22,soja,PLANTIO SOJA,2024-03-11,soja,110.0,47,150,70,True,6,6ytj,6ytjb,6ytjbu
27,1,4,1,22,2023-11-22,soja,PLANTIO DE SOJA SEM ADUBO,2024-03-17,soja,116.0,47,150,70,True,6,6vzt,6vzte,6vzteh
392,1,2,15,125,2023-11-22,soja,PLANTIO SOJA,2024-03-26,soja,125.0,47,150,70,True,6,6yrj,6yrj3,6yrj3q
177,42,5,107,1,2023-11-22,soja,PLANTIO DE SOJA,2024-03-10,soja,109.0,47,150,70,True,6,6yr7,6yr70,6yr70e
42,1,1,1102,129,2023-11-22,soja,PLANTIO DE SOJA SEM ADUBO,2024-02-25,soja,95.0,47,150,70,True,6,6yxb,6yxb0,6yxb0d
221,61,4,20,250,2023-11-22,soja,PLANTIO SOJA DISCO,2024-03-20,soja,119.0,47,150,70,True,6,6v0c,6v0cq,6v0cq2
278,1,9,18,7,2023-11-22,soja,PLANTIO SOJA C ADUBO,2024-02-27,soja,97.0,47,150,70,True,6,6y7s,6y7sx,6y7sxk
361,41,2,2,399,2023-11-22,soja,PLANTIO SOJA,2024-03-27,soja,126.0,47,150,70,True,6,6vxd,6vxd2,6vxd2d
10,1,1,1,138,2023-11-22,soja,PLANTIO SOJA,2024-02-28,soja,98.0,47,150,70,True,6,6tqw,6tqw1,6tqw1f
42,1,1,1102,132,2023-11-22,soja,PLANTIO DE SOJA SEM ADUBO,2024-03-14,soja,113.0,47,150,70,True,6,6yxb,6yxb2,6yxb2s
30,41,1,2,12,2023-11-22,soja,PLANTIO SOJA SEM ADUBO,2024-03-22,soja,121.0,47,150,70,True,6,6yx8,6yx8f,6yx8fg
209,1,4,10,205,2023-11-22,soja,PLANTIO SOJA,2024-02-07,soja,77.0,47,150,70,True,6,6uu4,6uu4m,6uu4mm
177,1,1,101,9,2023-11-22,soja,PLANTIO DE SOJA,2024-03-26,soja,125.0,47,150,70,True,6,6vxp,6vxpv,6vxpvr
42,1,1,1102,106,2023-11-22,soja,PLANTIO DE SOJA SEM ADUBO,2024-03-23,soja,122.0,47,150,70,True,6,6yrx,6yrxz,6yrxzt
30,1,1,1,10,2023-11-22,soja,PLANTIO SOJA SEM ADUBO,2024-03-20,soja,119.0,47,150,70,True,6,6yrn,6yrns,6yrnsu
278,1,1,18,4,2023-11-22,soja,PLANTIO SOJA C ADUBO,2024-03-24,soja,123.0,47,150,70,True,6,6y7s,6y7sq,6y7sqz
177,42,5,107,2,2023-11-22,soja,PLANTIO DE SOJA,2024-03-20,soja,119.0,47,150,70,True,6,6yr5,6yr5n,6yr5nq
361,41,2,2,313,2023-11-22,soja,PLANTIO SOJA,2024-03-15,soja,114.0,47,150,70,True,6,6vx6,6vx6r,6vx6rc
42,41,1,1117,265,2023-11-22,soja,PLANTIO DE SOJA COM ADUBO,2024-02-26,soja,96.0,47,150,70,True,6,6yrt,6yrt6,6yrt6y
42,1,1,1102,118,2023-11-22,soja,PLANTIO DE SOJA SEM ADUBO,2024-03-13,soja,112.0,47,150,70,True,6,6yrz,6yrzg,6yrzgd
177,1,1,101,10,2023-11-22,soja,PLANTIO DE SOJA,2024-03-26,soja,125.0,47,150,70,True,6,6vz0,6vz0j,6vz0j2
390,1,2,7,1,2023-11-22,soja,PLANTIO SOJA,2024-03-16,soja,115.0,47,150,70,True,6,6uvp,6uvp6,6uvp6f
176,1,1,8,813,2023-11-22,soja,PLANTIO SOJA,2024-04-01,soja,131.0,47,150,70,True,6,6ubu,6ubuy,6ubuyc
42,1,1,1102,202,2023-11-22,soja,PLANTIO DE SOJA COM ADUBO,2024-03-06,soja,105.0,47,150,70,True,6,6yrz,6yrzm,6yrzm6
27,1,4,1,3,2023-11-22,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2024-05-21,algodao,181.0,47,200,130,True,6,6vzt,6vztv,6vztv8
42,1,1,1102,198,2023-11-22,soja,PLANTIO DE SOJA COM ADUBO,2024-03-27,soja,126.0,47,150,70,True,6,6yx8,6yx8s,6yx8s8
27,1,3,1,201,2023-11-22,soja,PLANTIO DE SOJA SEM ADUBO,2024-03-19,soja,118.0,47,150,70,True,6,6vzt,6vzt7,6vzt7x
374,1,7,7,1,2023-11-22,soja,PLANTIO E ADUBACAO SOJA,2024-03-21,soja,120.0,47,150,70,True,6,6yx7,6yx7k,6yx7kw
30,1,1,1,211,2023-11-22,soja,PLANTIO SOJA SEM ADUBO,2024-03-27,soja,126.0,47,150,70,True,6,6yrn,6yrne,6yrne2
221,1,21,8,79,2023-11-22,soja,PLANTIO SOJA SULCADOR,2024-03-12,soja,111.0,47,150,70,True,6,6u08,6u088,6u088y
30,1,1,1,12,2023-11-22,soja,PLANTIO SOJA SEM ADUBO,2024-03-25,soja,124.0,47,150,70,True,6,6yrn,6yrnu,6yrnue
221,63,2,22,6,2023-11-22,soja,PLANTIO SOJA DISCO,2024-02-08,soja,78.0,47,150,70,True,6,6v1g,6v1gr,6v1grt
221,63,2,22,6,2023-11-22,soja,PLANTIO SOJA SULCADOR,2024-02-08,soja,78.0,47,150,70,True,6,6v1g,6v1gr,6v1grt
52,1,2,51,487,2023-11-22,soja,PLANTIO LINHA COM ADUBO SOJA,2024-04-08,soja,138.0,47,150,70,True,6,6ucz,6ucz3,6ucz31
52,1,2,51,486,2023-11-22,soja,PLANTIO LINHA COM ADUBO SOJA,2024-04-08,soja,138.0,47,150,70,True,6,6ucz,6ucz2,6ucz2b
27,1,3,1,4,2023-11-22,soja,PLANTIO DE SOJA SEM ADUBO,2024-03-13,soja,112.0,47,150,70,True,6,6vzt,6vztv,6vztvd
221,61,8,16,212,2023-11-22,soja,PLANTIO SOJA DISCO,2024-03-13,soja,112.0,47,150,70,True,6,6v0c,6v0cx,6v0cxh
179,1,1,1,15,2023-11-22,soja,PLANTIO SOJA,2024-03-17,soja,116.0,47,150,70,True,7,7n84,7n847,7n8475
42,1,1,1102,206,2023-11-22,soja,PLANTIO DE SOJA COM ADUBO,2024-04-03,soja,133.0,47,150,70,True,6,6yrz,6yrzm,6yrzmg
177,42,4,107,5,2023-11-22,soja,PLANTIO DE SOJA,2024-03-17,soja,116.0,47,150,70,True,6,6yr5,6yr5m,6yr5mg
42,1,1,1102,98,2023-11-23,soja,PLANTIO DE SOJA SEM ADUBO,2024-03-18,soja,116.0,47,150,70,True,6,6yx8,6yx8r,6yx8rt
361,41,2,2,415,2023-11-23,soja,PLANTIO SOJA,2024-04-17,soja,146.0,47,150,70,True,6,6vx6,6vx6p,6vx6pu
42,41,1,1117,256,2023-11-23,soja,PLANTIO DE SOJA SEM ADUBO,2024-04-02,soja,131.0,47,150,70,True,6,6yrt,6yrte,6yrte4
323,1,1,5130,3,2023-11-23,soja,PLANTIO SOJA,2024-03-02,soja,100.0,47,150,70,True,6,6udw,6udwk,6udwkc
30,1,1,1,7,2023-11-23,soja,PLANTIO SOJA SEM ADUBO,2024-02-23,soja,92.0,47,150,70,True,6,6yrn,6yrnv,6yrnv1
275,41,1000,500,6,2023-11-23,soja,PLANTIO SOJA,2024-04-03,soja,132.0,47,150,70,True,6,6v5p,6v5p5,6v5p51
15,1,10,1,6,2023-11-23,soja,PLANTIO DE SOJA,2024-04-08,soja,137.0,47,150,70,True,6,6vx4,6vx4z,6vx4zw
42,41,1,1117,256,2023-11-23,soja,PLANTIO DE SOJA COM ADUBO,2024-04-02,soja,131.0,47,150,70,True,6,6yrt,6yrte,6yrte4
27,1,3,1,1,2023-11-23,soja,PLANTIO DE SOJA SEM ADUBO,2024-03-13,soja,111.0,47,150,70,True,6,6vzt,6vztt,6vzttt
1019,161,1,18,208,2023-11-23,soja,SEMEADURA SOJA,2024-03-17,,115.0,47,150,70,True,6,6vzj,6vzjx,6vzjxk
1019,161,1,18,207,2023-11-23,soja,SEMEADURA SOJA,2024-03-16,,114.0,47,150,70,True,6,6vzj,6vzjx,6vzjxw
176,1,1,8,802,2023-11-23,soja,PLANTIO SOJA,2024-02-22,soja,91.0,47,150,70,True,6,6ubu,6ubuz,6ubuzc
176,1,3,8,802,2023-11-23,soja,PLANTIO SOJA,2024-04-01,soja,130.0,47,150,70,True,6,6ubu,6ubuz,6ubuzc
425,1,1,1,5,2023-11-23,soja,PLANTIO SOJA,2024-04-04,soja,133.0,47,150,70,True,7,7n81,7n819,7n819t
323,1,1,5130,4,2023-11-23,soja,PLANTIO SOJA,2024-03-02,soja,100.0,47,150,70,True,6,6udw,6udwk,6udwkc
27,1,3,1,15,2023-11-23,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2024-05-21,algodao,180.0,47,200,130,True,6,6vzt,6vzts,6vzts4
30,101,1,5,7,2023-11-23,soja,PLANTIO SOJA SEM ADUBO,2024-03-19,soja,117.0,47,150,70,True,6,6yxj,6yxjc,6yxjch
15,1,10,1,3,2023-11-23,soja,PLANTIO DE SOJA,2024-04-10,soja,139.0,47,150,70,True,6,6vx7,6vx7h,6vx7hx
42,41,1,1117,262,2023-11-23,soja,PLANTIO DE SOJA SEM ADUBO,2024-03-29,soja,127.0,47,150,70,True,6,6yrt,6yrtd,6yrtde
221,41,25,25,99,2023-11-23,soja,PLANTIO SOJA SULCADOR,2024-03-21,soja,119.0,47,150,70,True,6,6u07,6u07s,6u07s3
221,61,27,26,257,2023-11-23,soja,PLANTIO SOJA SULCADOR,2024-02-06,soja,75.0,47,150,70,True,6,6v0c,6v0cq,6v0cqk
1019,381,1,93,115,2023-11-23,soja,SEMEADURA SOJA,2024-02-15,soja,84.0,47,150,70,True,6,6vxk,6vxkp,6vxkpj
30,41,1,2,15,2023-11-23,soja,PLANTIO SOJA DISCO,2024-03-16,soja,114.0,47,150,70,True,6,6yx9,6yx95,6yx956
1019,161,1,18,228,2023-11-23,soja,SEMEADURA SOJA,2024-02-28,soja,97.0,47,150,70,True,6,6vzm,6vzm8,6vzm8n
278,1,15,18,5,2023-11-23,soja,PLANTIO SOJA C ADUBO,2024-02-11,soja,80.0,47,150,70,True,6,6y7s,6y7sq,6y7sq3
360,41,584573202,421147202,584623102,2023-11-23,soja,PLANTIO SOJA,2024-02-22,soja,91.0,47,150,70,True,6,6y5v,6y5v1,6y5v15
221,61,4,20,249,2023-11-23,soja,PLANTIO SOJA SULCADOR,2024-02-26,soja,95.0,47,150,70,True,6,6v0c,6v0cq,6v0cqe
278,1,8,18,6,2023-11-23,soja,PLANTIO SOJA C ADUBO,2024-02-09,soja,78.0,47,150,70,True,6,6y7s,6y7sz,6y7szw
52,1,2,51,483,2023-11-23,soja,PLANTIO LINHA COM ADUBO SOJA,2024-03-31,soja,129.0,47,150,70,True,6,6ucz,6ucz1,6ucz1h
359,1,1,1,39,2023-11-23,soja,OP PLANTIO SOJA,2024-04-04,soja,133.0,47,150,70,True,7,7n8h,7n8h3,7n8h3r
425,1,2,1,1,2023-11-23,soja,PLANTIO SOJA,2024-03-24,soja,122.0,47,150,70,True,7,7n81,7n818,7n818t
42,41,1,1117,249,2023-11-23,soja,PLANTIO DE SOJA SEM ADUBO,2024-03-06,soja,104.0,47,150,70,True,6,6yrt,6yrte,6yrte8
239,41,1,3,37,2023-11-23,soja,PLANTIO SOJA,2024-03-16,soja,114.0,47,150,70,True,6,6y02,6y022,6y022b
1019,241,1,2,36,2023-11-23,soja,SEMEADURA SOJA,2024-03-08,soja,106.0,47,150,70,True,6,6vn5,6vn5s,6vn5ss
42,41,1,1117,250,2023-11-23,soja,PLANTIO DE SOJA SEM ADUBO,2024-03-06,soja,104.0,47,150,70,True,6,6yrt,6yrte,6yrteg
278,1,5,18,9,2023-11-23,soja,PLANTIO SOJA C ADUBO,2024-02-22,soja,91.0,47,150,70,True,6,6y7s,6y7sn,6y7sny
30,101,1,5,201,2023-11-23,soja,PLANTIO SOJA SEM ADUBO,2024-03-14,soja,112.0,47,150,70,True,6,6yxj,6yxjc,6yxjc5
27,1,3,1,14,2023-11-23,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2024-05-22,algodao,181.0,47,200,130,True,6,6vzt,6vzts,6vzts5
52,1,1,125,4653,2023-11-23,soja,PLANTIO LINHA COM ADUBO SOJA,2024-03-31,soja,129.0,47,150,70,True,6,6v1c,6v1cv,6v1cvg
221,41,25,25,76,2023-11-23,soja,PLANTIO SOJA SULCADOR,2024-02-12,soja,81.0,47,150,70,True,6,6u07,6u07t,6u07t8
1019,161,1,18,214,2023-11-23,algodao,SEMEADURA ALGODAO,2024-05-18,algodao,177.0,47,200,130,True,6,6vzj,6vzjw,6vzjwb
1019,161,1,18,213,2023-11-23,algodao,SEMEADURA ALGODAO,2024-05-18,algodao,177.0,47,200,130,True,6,6vzj,6vzjr,6vzjrr
398,1,3,1,6,2023-11-23,soja,PLANTIO SOJA,2024-03-19,soja,117.0,47,150,70,True,6,6vkp,6vkpg,6vkpgs
27,1,4,1,61,2023-11-23,soja,PLANTIO DE SOJA SEM ADUBO,2024-03-21,soja,119.0,47,150,70,True,6,6vzt,6vztv,6vztvw
184,1,1,1,28,2023-11-23,soja,PLANTIO SOJA,2024-03-19,soja,117.0,47,150,70,True,6,6yx9,6yx9y,6yx9yq
52,1,2,51,482,2023-11-23,soja,PLANTIO LINHA COM ADUBO SOJA,2024-03-23,soja,121.0,47,150,70,True,6,6ucz,6ucz1,6ucz15
398,1,3,1,7,2023-11-23,soja,PLANTIO SOJA,2024-04-04,soja,133.0,47,150,70,True,6,6vs0,6vs06,6vs06g
27,1,1,1,5,2023-11-23,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2024-05-23,algodao,182.0,47,200,130,True,6,6vzt,6vzts,6vztsu
176,1,1,8,805,2023-11-23,soja,PLANTIO SOJA,2024-03-02,soja,100.0,47,150,70,True,6,6ubu,6ubuz,6ubuz2
52,1,3,78,3406,2023-11-23,soja,PLANTIO LINHA COM ADUBO SOJA,2024-04-04,soja,133.0,47,150,70,True,6,6ucw,6ucwk,6ucwkj
27,1,3,1,5,2023-11-23,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2024-05-27,algodao,186.0,47,200,130,True,6,6vzt,6vzts,6vztsu
250,1,1,1,49,2023-11-23,soja,PLANTIO SOJA,2024-03-17,,115.0,47,150,70,True,6,6v3x,6v3x0,6v3x0k
254,1,1,1,75,2023-11-23,soja,PLANTIO SOJA,2024-03-21,,119.0,47,150,70,True,6,6tmw,6tmwc,6tmwcz
127,1,1,1,15,2023-11-23,soja,PLANTIO SOJA,2024-03-09,soja,107.0,47,150,70,True,6,6vq8,6vq8w,6vq8w4
324,1,1,1,12,2023-11-23,soja,PLANTIO SOJA,2024-04-01,,130.0,47,150,70,True,6,6urt,6urt8,6urt8n
127,1,1,1,58,2023-11-23,soja,PLANTIO SOJA,2024-03-02,soja,100.0,47,150,70,True,6,6vq8,6vq8w,6vq8wp
1019,341,1,23,26,2023-11-23,soja,SEMEADURA SOJA,2024-03-23,soja,121.0,47,150,70,True,6,6yrs,6yrs4,6yrs4y
360,41,584575102,421147202,5993930702,2023-11-23,soja,PLANTIO SOJA,2024-03-20,soja,118.0,47,150,70,True,6,6y5u,6y5uc,6y5uc2
361,41,2,2,311,2023-11-23,soja,PLANTIO SOJA,2024-03-30,soja,128.0,47,150,70,True,6,6vx6,6vx6r,6vx6r8
278,1,1,18,2,2023-11-23,soja,PLANTIO SOJA C ADUBO,2024-03-24,soja,122.0,47,150,70,True,6,6y7g,6y7gb,6y7gb2
374,1,5,5,3,2023-11-23,soja,PLANTIO E ADUBACAO SOJA,2024-03-24,soja,122.0,47,150,70,True,6,6yx7,6yx7k,6yx7k3
127,1,1,1,45,2023-11-23,soja,PLANTIO SOJA,2024-03-19,soja,117.0,47,150,70,True,6,6vq8,6vq8y,6vq8y4
15,1,10,1,4,2023-11-23,soja,PLANTIO DE SOJA,2024-04-09,soja,138.0,47,150,70,True,6,6vx7,6vx7k,6vx7k9
278,1,1,18,3,2023-11-23,soja,PLANTIO SOJA C ADUBO,2024-03-22,soja,120.0,47,150,70,True,6,6y7g,6y7gb,6y7gb9
425,1,2,1,2,2023-11-23,soja,PLANTIO SOJA,2024-03-24,soja,122.0,47,150,70,True,7,7n81,7n818,7n818e
27,1,4,1,121,2023-11-23,soja,PLANTIO DE SOJA SEM ADUBO,2024-03-21,soja,119.0,47,150,70,True,6,6vzt,6vzty,6vztyj
382,42,1,4,30,2023-11-23,soja,PLANTIO DE SOJA,2024-03-03,soja,101.0,47,150,70,True,6,6v5q,6v5q1,6v5q1h
382,42,1,4,28,2023-11-23,soja,PLANTIO DE SOJA,2024-03-02,soja,100.0,47,150,70,True,6,6v5q,6v5q1,6v5q1n
42,1,1,1102,162,2023-11-23,soja,PLANTIO DE SOJA SEM ADUBO,2024-02-28,soja,97.0,47,150,70,True,6,6yx8,6yx8p,6yx8pq
15,1,10,1,10,2023-11-23,soja,PLANTIO DE SOJA,2024-04-03,soja,132.0,47,150,70,True,6,6vx4,6vx4r,6vx4ru
327,41,3,401,7,2023-11-23,soja,PLANTIO SOJA,2024-03-30,soja,128.0,47,150,70,True,6,6yrf,6yrfs,6yrfse
1019,321,1,46,113,2023-11-23,soja,SEMEADURA SOJA,2024-03-17,,115.0,47,150,70,True,6,6vxm,6vxms,6vxmsk
