cd_id,cd_cliente,cd_unidade,cd_id_talhao,cd_fazenda,cd_zona,cd_talhao,desc_operac,processo_macro,data_operacao,DAP,semana_ano,id_safra,geohash_macro,geohash_regional,geohash_sub_regional,geohash_local
72933958000281,281,41,1452695505000281,2,1,26,PLANTIO DE SOJA SEM ADUBO,plantio,2025-10-17,7,42,5630,6,6y1z,6y1z4,6y1z4c
61132675000052,52,1,51343433000052,86,1,845,PLANTIO LINHA COM ADUBO SOJA,plantio,2024-11-03,0,44,5657,6,6v1b,6v1bv,6v1bvx
61132675000052,52,1,51343433000052,86,1,845,PLANTIO LINHA COM ADUBO SOJA,plantio,2024-11-08,5,45,5657,6,6v1b,6v1bv,6v1bvx
72933958000281,281,41,1452695589000281,8,1,15,PLANTIO DE SOJA SEM ADUBO,plantio,2025-09-26,0,39,5657,6,6y1y,6y1yg,6y1ygn
61132675000052,52,1,1452693194000052,86,1,853,PLANTIO LINHA COM ADUBO SOJA,plantio,2024-11-04,0,45,5677,6,6v1c,6v1cn,6v1cng
61132675000052,52,1,1452693194000052,86,1,853,PLANTIO LINHA COM ADUBO SOJA,plantio,2024-11-14,10,46,5677,6,6v1c,6v1cn,6v1cng
72933958000281,281,41,1452695599000281,8,1,7,PLANTIO DE SOJA SEM ADUBO,plantio,2025-09-25,0,39,5677,6,6y1z,6y1z5,6y1z55
72933958000281,281,41,1452695600000281,8,1,8,PLANTIO DE SOJA SEM ADUBO,plantio,2025-09-24,0,39,5679,6,6y1z,6y1z5,6y1z54
72933958000281,281,41,1452695600000281,8,1,8,PLANTIO DE SOJA SEM ADUBO,plantio,2025-10-01,7,40,5679,6,6y1z,6y1z5,6y1z54
61132675000052,52,1,1452693194000052,86,1,853,PLANTIO LINHA COM ADUBO SOJA,plantio,2025-11-19,0,47,5679,6,6v1c,6v1cn,6v1cng
72933958000281,281,41,1452695600000281,8,1,8,PLANTIO DE SOJA SEM ADUBO,plantio,2025-10-29,0,44,5681,6,6y1z,6y1z5,6y1z54
61132675000052,52,1,1452693195000052,86,1,854,PLANTIO LINHA COM ADUBO SOJA,plantio,2025-11-07,0,45,5681,6,6v1c,6v1cr,6v1cr2
74711202000052,52,1,1452693195000052,86,1,854,PLANTIO TESTEMUNHA - SOJA,plantio,2025-11-08,1,45,5681,6,6v1c,6v1cr,6v1cr2
61132675000052,52,1,1452692605000052,89,1,1205,PLANTIO LINHA COM ADUBO SOJA,plantio,2024-10-24,0,43,5701,6,6ucz,6uczb,6uczbx
83000507,507,41,19000507,1,1,20,PLANTIO SOJA,plantio,2025-10-13,0,42,5701,6,6ug6,6ug6f,6ug6f3
83000507,507,41,19000507,1,1,20,PLANTIO SOJA,plantio,2025-11-07,25,45,5701,6,6ug6,6ug6f,6ug6f3
61132675000052,52,1,1452692606000052,89,1,1206,PLANTIO LINHA COM ADUBO SOJA,plantio,2024-10-23,0,43,5704,6,6v1b,6v1b0,6v1b0c
83000507,507,41,22000507,1,1,23,PLANTIO SOJA,plantio,2025-10-15,0,42,5704,6,6ug6,6ug69,6ug69n
83000507,507,41,22000507,1,1,23,PLANTIO SOJA,plantio,2025-11-10,26,46,5704,6,6ug6,6ug69,6ug69n
83000507,507,41,27000507,1,1,5,PLANTIO SOJA,plantio,2025-10-19,0,42,5709,6,6ug6,6ug6d,6ug6d4
61132675000052,52,1,1388637549000052,9,1,84,PLANTIO LINHA COM ADUBO SOJA,plantio,2025-11-02,0,44,5709,6,6v18,6v18q,6v18qf
74711202000052,52,1,1388637549000052,9,1,84,PLANTIO TESTEMUNHA - SOJA,plantio,2025-11-02,0,44,5709,6,6v18,6v18q,6v18qf
83000507,507,41,28000507,1,1,69,PLANTIO SOJA,plantio,2025-10-11,0,41,5710,6,6ug6,6ug6g,6ug6gd
61132675000052,52,1,1388637549000052,9,1,84,PLANTIO LINHA COM ADUBO SOJA,plantio,2025-11-02,0,44,5710,6,6v18,6v18q,6v18qf
74711202000052,52,1,1388637549000052,9,1,84,PLANTIO TESTEMUNHA - SOJA,plantio,2025-11-02,0,44,5710,6,6v18,6v18q,6v18qf
83000507,507,41,29000507,1,1,74,PLANTIO SOJA,plantio,2025-10-13,0,42,5711,6,6ug6,6ug6g,6ug6g4
61132675000052,52,1,1388637550000052,9,1,85,PLANTIO LINHA COM ADUBO SOJA,plantio,2025-11-01,0,44,5711,6,6v18,6v18q,6v18qe
74711202000052,52,1,1388637550000052,9,1,85,PLANTIO TESTEMUNHA - SOJA,plantio,2025-11-02,1,44,5711,6,6v18,6v18q,6v18qe
61573956001022,1022,1,1410491792001022,25,105,105,PLANTIO SOJA,plantio,2023-10-07,0,40,5919,6,6vru,6vru9,6vru9g
61134292001022,1022,1,1410491792001022,25,105,105,PULVERIZACAO DESSECACAO,herbicida,2023-10-09,2,41,5919,6,6vru,6vru9,6vru9g
61134292001022,1022,1,1410491792001022,25,105,105,PULVERIZACAO DESSECACAO,herbicida,2024-01-20,105,3,5919,6,6vru,6vru9,6vru9g
61573956001022,1022,1,1410491793001022,25,106,106,PLANTIO SOJA,plantio,2023-10-09,0,41,5921,6,6vru,6vru9,6vru9v
61134292001022,1022,1,1410491793001022,25,106,106,PULVERIZACAO DESSECACAO,herbicida,2023-10-10,1,41,5921,6,6vru,6vru9,6vru9v
61134292001022,1022,1,1410491793001022,25,106,106,PULVERIZACAO DESSECACAO,herbicida,2024-01-26,109,4,5921,6,6vru,6vru9,6vru9v
61573956001022,1022,1,1410491795001022,25,108,108,PLANTIO SOJA,plantio,2023-10-03,0,40,5927,6,6vru,6vru9,6vru9t
61134292001022,1022,1,1410491795001022,25,108,108,PULVERIZACAO DESSECACAO,herbicida,2023-10-07,4,40,5927,6,6vru,6vru9,6vru9t
61573956001022,1022,1,1410491795001022,25,108,108,PLANTIO SOJA,plantio,2023-10-13,10,41,5927,6,6vru,6vru9,6vru9t
61134292001022,1022,1,1410491795001022,25,108,108,PULVERIZACAO DESSECACAO,herbicida,2023-10-14,11,41,5927,6,6vru,6vru9,6vru9t
61134292001022,1022,1,1410491795001022,25,108,108,PULVERIZACAO DESSECACAO,herbicida,2024-01-12,101,2,5927,6,6vru,6vru9,6vru9t
61573956001022,1022,1,1410491795001022,25,108,108,PLANTIO SOJA,plantio,2023-10-13,0,41,5928,6,6vru,6vru9,6vru9t
61134292001022,1022,1,1410491795001022,25,108,108,PULVERIZACAO DESSECACAO,herbicida,2023-10-14,1,41,5928,6,6vru,6vru9,6vru9t
61134292001022,1022,1,1410491795001022,25,108,108,PULVERIZACAO DESSECACAO,herbicida,2024-01-12,91,2,5928,6,6vru,6vru9,6vru9t
61573956001022,1022,1,1416208200001022,25,122,122,PLANTIO SOJA,plantio,2023-11-01,0,44,5937,6,6vru,6vrus,6vrusx
61134292001022,1022,1,1416208200001022,25,122,122,PULVERIZACAO DESSECACAO,herbicida,2023-11-02,1,44,5937,6,6vru,6vrus,6vrusx
61134292001022,1022,1,1416208200001022,25,122,122,PULVERIZACAO DESSECACAO,herbicida,2024-03-14,134,11,5937,6,6vru,6vrus,6vrusx
73287195000286,286,1,1452609389000286,1,1,7,PLANTIO SOJA,plantio,2023-01-19,0,3,5950,6,6ttg,6ttg7,6ttg7x
61573956001022,1022,1,1416208206001022,25,128,128,PLANTIO SOJA,plantio,2024-10-28,0,44,5950,6,6vru,6vrug,6vruge
61134292001022,1022,1,1416208206001022,25,128,128,PULVERIZACAO DESSECACAO,herbicida,2025-02-24,119,9,5950,6,6vru,6vrug,6vruge
90000413,413,1,3000413,2,1,1,PLANTIO SOJA,plantio,2023-10-10,0,41,5951,6,6vbj,6vbju,6vbju0
61573956001022,1022,1,1416208207001022,25,129,129,PLANTIO SOJA,plantio,2023-11-08,0,45,5951,6,6vru,6vrug,6vrugt
61134292001022,1022,1,1416208207001022,25,129,129,PULVERIZACAO DESSECACAO,herbicida,2024-03-19,132,12,5951,6,6vru,6vrug,6vrugt
90000413,413,1,3000413,2,1,1,PLANTIO SOJA,plantio,2024-10-15,0,42,5952,6,6vbj,6vbju,6vbju0
61573956001022,1022,1,1416208207001022,25,129,129,PLANTIO SOJA,plantio,2024-10-17,0,42,5952,6,6vru,6vrug,6vrugt
61134292001022,1022,1,1416208207001022,25,129,129,PULVERIZACAO DESSECACAO,herbicida,2025-02-20,126,8,5952,6,6vru,6vrug,6vrugt
90000413,413,1,4000413,2,1,2,PLANTIO SOJA,plantio,2023-09-19,0,38,5954,6,6vbj,6vbju,6vbju3
61573956001022,1022,1,1416208208001022,25,130,130,PLANTIO SOJA,plantio,2023-11-09,0,45,5954,6,6vru,6vrug,6vrug7
61134292001022,1022,1,1416208208001022,25,130,130,PULVERIZACAO DESSECACAO,herbicida,2024-03-27,139,13,5954,6,6vru,6vrug,6vrug7
90000413,413,1,5000413,2,1,3,PLANTIO SOJA,plantio,2023-09-19,0,38,5957,6,6vbj,6vbju,6vbjud
61134292001022,1022,1,1452695726001022,25,131,131,PULVERIZACAO DESSECACAO,herbicida,2023-10-10,0,41,5957,6,6vru,6vrug,6vrug4
61573956001022,1022,1,1452695726001022,25,131,131,PLANTIO SOJA,plantio,2023-10-10,0,41,5957,6,6vru,6vrug,6vrug4
61134292001022,1022,1,1452695726001022,25,131,131,PULVERIZACAO DESSECACAO,herbicida,2024-02-17,130,7,5957,6,6vru,6vrug,6vrug4
90000413,413,1,5000413,2,1,3,PLANTIO SOJA,plantio,2024-10-10,0,41,5958,6,6vbj,6vbju,6vbjud
61573956001022,1022,1,1452695726001022,25,131,131,PLANTIO SOJA,plantio,2024-10-18,0,42,5958,6,6vru,6vrug,6vrug4
61134292001022,1022,1,1452695726001022,25,131,131,PULVERIZACAO DESSECACAO,herbicida,2025-02-24,129,9,5958,6,6vru,6vrug,6vrug4
61573956001022,1022,1,1452695727001022,25,132,132,PLANTIO SOJA,plantio,2023-10-11,0,41,5959,6,6vru,6vruf,6vruff
61134292001022,1022,1,1452695727001022,25,132,132,PULVERIZACAO DESSECACAO,herbicida,2024-02-13,125,7,5959,6,6vru,6vruf,6vruff
90000413,413,1,5000413,2,1,3,PLANTIO SOJA,plantio,2025-09-20,0,38,5959,6,6vbj,6vbju,6vbjud
61573956001022,1022,1,1452695727001022,25,132,132,PLANTIO SOJA,plantio,2024-10-18,0,42,5960,6,6vru,6vruf,6vruff
61134292001022,1022,1,1452695727001022,25,132,132,PULVERIZACAO DESSECACAO,herbicida,2025-02-25,130,9,5960,6,6vru,6vruf,6vruff
90000413,413,1,6000413,2,1,4,PLANTIO SOJA,plantio,2025-10-06,0,41,5960,6,6vbj,6vbjg,6vbjgb
90000413,413,1,7000413,2,12,1,PLANTIO SOJA,plantio,2023-10-18,0,42,5961,6,6vbn,6vbn4,6vbn49
61573956001022,1022,1,1416208209001022,25,133,133,PLANTIO SOJA,plantio,2023-11-08,0,45,5961,6,6vru,6vruu,6vruup
61134292001022,1022,1,1416208209001022,25,133,133,PULVERIZACAO DESSECACAO,herbicida,2024-04-01,145,14,5961,6,6vru,6vruu,6vruup
61573956001022,1022,1,1416208209001022,25,133,133,PLANTIO SOJA,plantio,2024-10-11,0,41,5962,6,6vru,6vruu,6vruup
61134292001022,1022,1,1416208209001022,25,133,133,PULVERIZACAO DESSECACAO,herbicida,2024-10-19,8,42,5962,6,6vru,6vruu,6vruup
90000413,413,1,7000413,2,12,1,PLANTIO SOJA,plantio,2024-10-21,0,43,5962,6,6vbn,6vbn4,6vbn49
61134292001022,1022,1,1416208209001022,25,133,133,PULVERIZACAO DESSECACAO,herbicida,2025-02-05,117,6,5962,6,6vru,6vruu,6vruup
61573956001022,1022,1,1410491802001022,25,201,201,PLANTIO SOJA,plantio,2024-11-27,0,48,5966,6,6vrv,6vrv5,6vrv56
61134292001022,1022,1,1410491802001022,25,201,201,PULVERIZACAO DESSECACAO,herbicida,2024-11-28,1,48,5966,6,6vrv,6vrv5,6vrv56
90000413,413,1,8000413,2,12,2,PLANTIO SOJA,plantio,2025-10-17,0,42,5966,6,6vbn,6vbn4,6vbn42
90000413,413,1,11000413,2,13,1,PLANTIO SOJA,plantio,2023-10-17,0,42,5973,6,6vbn,6vbn4,6vbn4z
61573956001022,1022,1,1410491807001022,5,10,10,PLANTIO SOJA,plantio,2023-11-13,0,46,5973,6,6vre,6vreg,6vreg0
61134292001022,1022,1,1410491807001022,5,10,10,PULVERIZACAO DESSECACAO,herbicida,2023-11-14,1,46,5973,6,6vre,6vreg,6vreg0
61134292001022,1022,1,1410491807001022,5,10,10,PULVERIZACAO DESSECACAO,herbicida,2024-03-20,128,12,5973,6,6vre,6vreg,6vreg0
90000413,413,1,11000413,2,13,1,PLANTIO SOJA,plantio,2024-10-22,0,43,5974,6,6vbn,6vbn4,6vbn4z
61573956001022,1022,1,1410491807001022,5,10,10,PLANTIO SOJA,plantio,2024-11-11,0,46,5974,6,6vre,6vreg,6vreg0
61573956001022,1022,1,1410491807001022,5,10,10,PLANTIO SOJA,plantio,2024-11-19,8,47,5974,6,6vre,6vreg,6vreg0
61573956001022,1022,1,1410491808001022,5,11,11,PLANTIO SOJA,plantio,2023-12-27,0,52,5977,6,6vre,6vred,6vredy
61134292001022,1022,1,1410491808001022,5,11,11,PULVERIZACAO DESSECACAO,herbicida,2023-12-30,3,52,5977,6,6vre,6vred,6vredy
61134292001022,1022,1,1410491808001022,5,11,11,PULVERIZACAO DESSECACAO,herbicida,2024-04-06,101,14,5977,6,6vre,6vred,6vredy
90000413,413,1,12000413,2,13,2,PLANTIO SOJA,plantio,2024-10-22,0,43,5977,6,6vbn,6vbn6,6vbn6f
61573956001022,1022,1,1410491835001022,5,12,12,PLANTIO SOJA,plantio,2024-11-29,0,48,5981,6,6vre,6vree,6vreeq
61134292001022,1022,1,1410491835001022,5,12,12,PULVERIZACAO DESSECACAO,herbicida,2024-12-06,7,49,5981,6,6vre,6vree,6vreeq
61134292001022,1022,1,1410491835001022,5,12,12,PULVERIZACAO DESSECACAO,herbicida,2025-03-22,113,12,5981,6,6vre,6vree,6vreeq
90000413,413,1,13000413,2,13,3,PLANTIO SOJA,plantio,2025-10-18,0,42,5981,6,6vbn,6vbn4,6vbn4w
61573956001022,1022,1,1410491836001022,5,13,13,PLANTIO SOJA,plantio,2023-10-25,0,43,5983,6,6vre,6vree,6vreeh
61134292001022,1022,1,1410491836001022,5,13,13,PULVERIZACAO DESSECACAO,herbicida,2023-10-27,2,43,5983,6,6vre,6vree,6vreeh
90000413,413,1,14000413,2,13,4,PLANTIO SOJA,plantio,2024-10-23,0,43,5983,6,6vbn,6vbn6,6vbn68
61573956001022,1022,1,1410491836001022,5,13,13,PLANTIO SOJA,plantio,2024-12-05,0,49,5984,6,6vre,6vree,6vreeh
61134292001022,1022,1,1410491836001022,5,13,13,PULVERIZACAO DESSECACAO,herbicida,2025-03-22,107,12,5984,6,6vre,6vree,6vreeh
90000413,413,1,14000413,2,13,4,PLANTIO SOJA,plantio,2025-10-19,0,42,5984,6,6vbn,6vbn6,6vbn68
90000413,413,1,15000413,2,13,5,PLANTIO SOJA,plantio,2024-10-23,0,43,5986,6,6vbn,6vbn6,6vbn6d
61573956001022,1022,1,1452700873001022,5,134,3005,PLANTIO SOJA,plantio,2024-11-13,0,46,5986,6,6vre,6vref,6vrefd
61573956001022,1022,1,1452700873001022,5,134,3005,PLANTIO SOJA,plantio,2024-11-19,6,47,5986,6,6vre,6vref,6vrefd
61573956001022,1022,1,1410491847001022,5,15,15,PLANTIO SOJA,plantio,2023-10-02,0,40,5989,6,6vre,6vreg,6vregm
61134292001022,1022,1,1410491847001022,5,15,15,PULVERIZACAO DESSECACAO,herbicida,2024-01-13,103,2,5989,6,6vre,6vreg,6vregm
90000413,413,1,16000413,2,13,6,PLANTIO SOJA,plantio,2024-10-24,0,43,5989,6,6vbn,6vbn6,6vbn64
61573956001022,1022,1,1410491847001022,5,15,15,PLANTIO SOJA,plantio,2025-10-04,0,40,5990,6,6vre,6vreg,6vregm
61134292001022,1022,1,1410491847001022,5,15,15,PULVERIZACAO DESSECACAO,herbicida,2025-10-07,3,41,5990,6,6vre,6vreg,6vregm
90000413,413,1,16000413,2,13,6,PLANTIO SOJA,plantio,2025-10-20,0,43,5990,6,6vbn,6vbn6,6vbn64
61573956001022,1022,1,1410491850001022,5,18,18,PLANTIO SOJA,plantio,2023-09-27,0,39,5991,6,6vre,6vreg,6vregg
90000413,413,1,17000413,2,13,7,PLANTIO SOJA,plantio,2023-10-15,0,41,5991,6,6vbn,6vbn6,6vbn60
61134292001022,1022,1,1410491850001022,5,18,18,PULVERIZACAO DESSECACAO,herbicida,2023-12-27,91,52,5991,6,6vre,6vreg,6vregg
61573956001022,1022,1,1410491851001022,5,19,19,PLANTIO SOJA,plantio,2025-10-01,0,40,5993,6,6vre,6vreg,6vreg8
90000413,413,1,17000413,2,13,7,PLANTIO SOJA,plantio,2025-10-20,0,43,5993,6,6vbn,6vbn6,6vbn60
61134292001022,1022,1,1410491851001022,5,19,19,PULVERIZACAO DESSECACAO,herbicida,2026-01-16,107,3,5993,6,6vre,6vreg,6vreg8
90000413,413,1,18000413,2,2,2,PLANTIO SOJA,plantio,2023-09-21,0,38,5994,6,6vbj,6vbjs,6vbjsw
61573956001022,1022,1,1452700847001022,5,2027,2027,PLANTIO SOJA,plantio,2024-10-22,0,43,5994,6,6vre,6vrec,6vrecf
61134292001022,1022,1,1452700847001022,5,2027,2027,PULVERIZACAO DESSECACAO,herbicida,2025-02-21,122,8,5994,6,6vre,6vrec,6vrecf
90000413,413,1,19000413,2,2,3,PLANTIO SOJA,plantio,2023-09-18,0,38,5997,6,6vbj,6vbjs,6vbjs7
61573956001022,1022,1,1410491854001022,5,21,21,PLANTIO SOJA,plantio,2024-10-02,0,40,5997,6,6vre,6vree,6vreew
61134292001022,1022,1,1410491854001022,5,21,21,PULVERIZACAO DESSECACAO,herbicida,2025-01-17,107,3,5997,6,6vre,6vree,6vreew
61573956001022,1022,1,1410491855001022,5,22,22,PLANTIO SOJA,plantio,2023-10-01,0,39,5998,6,6vre,6vree,6vreez
61134292001022,1022,1,1410491855001022,5,22,22,PULVERIZACAO DESSECACAO,herbicida,2023-10-03,2,40,5998,6,6vre,6vree,6vreez
61134292001022,1022,1,1410491855001022,5,22,22,PULVERIZACAO DESSECACAO,herbicida,2024-01-11,102,2,5998,6,6vre,6vree,6vreez
90000413,413,1,19000413,2,2,3,PLANTIO SOJA,plantio,2024-10-13,0,41,5998,6,6vbj,6vbjs,6vbjs7
61573956001022,1022,1,1410491855001022,5,22,22,PLANTIO SOJA,plantio,2024-10-01,0,40,5999,6,6vre,6vree,6vreez
61134292001022,1022,1,1410491855001022,5,22,22,PULVERIZACAO DESSECACAO,herbicida,2025-01-17,108,3,5999,6,6vre,6vree,6vreez
90000413,413,1,19000413,2,2,3,PLANTIO SOJA,plantio,2025-09-19,0,38,5999,6,6vbj,6vbjs,6vbjs7
61573956001022,1022,1,1410491857001022,5,24,24,PLANTIO SOJA,plantio,2024-10-07,0,41,6001,6,6vre,6vree,6vreev
90000413,413,1,20000413,2,2,4,PLANTIO SOJA,plantio,2024-10-09,0,41,6001,6,6vbj,6vbjs,6vbjss
61134292001022,1022,1,1410491857001022,5,24,24,PULVERIZACAO DESSECACAO,herbicida,2025-01-22,107,4,6001,6,6vre,6vree,6vreev
61573956001022,1022,1,1410491859001022,5,26,26,PLANTIO SOJA,plantio,2024-10-08,0,41,6002,6,6vre,6vree,6vree3
61134292001022,1022,1,1410491859001022,5,26,26,PULVERIZACAO DESSECACAO,herbicida,2025-01-23,107,4,6002,6,6vre,6vree,6vree3
90000413,413,1,20000413,2,2,4,PLANTIO SOJA,plantio,2025-10-11,0,41,6002,6,6vbj,6vbjs,6vbjss
61573956001022,1022,1,1410491861001022,5,28,28,PLANTIO SOJA,plantio,2023-10-03,0,40,6003,6,6vre,6vree,6vreeb
61134292001022,1022,1,1410491861001022,5,28,28,PULVERIZACAO DESSECACAO,herbicida,2023-10-05,2,40,6003,6,6vre,6vree,6vreeb
90000413,413,1,21000413,2,2,5,PLANTIO SOJA,plantio,2023-10-09,0,41,6003,6,6vbj,6vbjt,6vbjth
61134292001022,1022,1,1410491861001022,5,28,28,PULVERIZACAO DESSECACAO,herbicida,2024-01-11,100,2,6003,6,6vre,6vree,6vreeb
90000413,413,1,22000413,2,3,1,PLANTIO SOJA,plantio,2024-10-03,0,40,6007,6,6vbj,6vbjt,6vbjtp
61573956001022,1022,1,1410491863001022,5,3,3,PLANTIO SOJA,plantio,2024-10-05,0,40,6007,6,6vre,6vref,6vref7
61573956001022,1022,1,1410491863001022,5,3,3,PLANTIO SOJA,plantio,2024-10-16,11,42,6007,6,6vre,6vref,6vref7
61573956001022,1022,1,1410491869001022,5,35,35,PLANTIO SOJA,plantio,2023-10-17,0,42,6011,6,6vre,6vref,6vrefz
61134292001022,1022,1,1410491869001022,5,35,35,PULVERIZACAO DESSECACAO,herbicida,2024-03-05,140,10,6011,6,6vre,6vref,6vrefz
90000413,413,1,23000413,2,3,2,PLANTIO SOJA,plantio,2025-10-08,0,41,6011,6,6vbj,6vbjt,6vbjtr
90000413,413,1,24000413,2,3,3,PLANTIO SOJA,plantio,2023-10-07,0,40,6012,6,6vbj,6vbjt,6vbjtk
61573956001022,1022,1,1410491869001022,5,35,35,PLANTIO SOJA,plantio,2024-10-11,0,41,6012,6,6vre,6vref,6vrefz
61134292001022,1022,1,1410491869001022,5,35,35,PULVERIZACAO DESSECACAO,herbicida,2025-02-06,118,6,6012,6,6vre,6vref,6vrefz
61573956001022,1022,1,1410491870001022,5,36,36,PLANTIO SOJA,plantio,2023-10-18,0,42,6014,6,6vre,6vreg,6vregr
61134292001022,1022,1,1410491870001022,5,36,36,PULVERIZACAO DESSECACAO,herbicida,2023-10-20,2,42,6014,6,6vre,6vreg,6vregr
61134292001022,1022,1,1410491870001022,5,36,36,PULVERIZACAO DESSECACAO,herbicida,2023-10-28,10,43,6014,6,6vre,6vreg,6vregr
90000413,413,1,24000413,2,3,3,PLANTIO SOJA,plantio,2025-10-08,0,41,6014,6,6vbj,6vbjt,6vbjtk
61573956001022,1022,1,1410491871001022,5,37,37,PLANTIO SOJA,plantio,2023-10-12,0,41,6017,6,6vrs,6vrs5,6vrs51
61573956001022,1022,1,1410491871001022,5,37,37,PLANTIO SOJA,plantio,2023-10-24,12,43,6017,6,6vrs,6vrs5,6vrs51
61134292001022,1022,1,1410491871001022,5,37,37,PULVERIZACAO DESSECACAO,herbicida,2023-10-27,15,43,6017,6,6vrs,6vrs5,6vrs51
61134292001022,1022,1,1410491871001022,5,37,37,PULVERIZACAO DESSECACAO,herbicida,2024-02-06,117,6,6017,6,6vrs,6vrs5,6vrs51
90000413,413,1,25000413,2,3,4,PLANTIO SOJA,plantio,2025-10-09,0,41,6017,6,6vbj,6vbjt,6vbjtd
90000413,413,1,26000413,2,3,5,PLANTIO SOJA,plantio,2023-10-07,0,40,6018,6,6vbj,6vbjm,6vbjmx
61573956001022,1022,1,1410491871001022,5,37,37,PLANTIO SOJA,plantio,2023-10-24,0,43,6018,6,6vrs,6vrs5,6vrs51
61134292001022,1022,1,1410491871001022,5,37,37,PULVERIZACAO DESSECACAO,herbicida,2023-10-27,3,43,6018,6,6vrs,6vrs5,6vrs51
61134292001022,1022,1,1410491871001022,5,37,37,PULVERIZACAO DESSECACAO,herbicida,2024-02-06,105,6,6018,6,6vrs,6vrs5,6vrs51
61573956001022,1022,1,1410491871001022,5,37,37,PLANTIO SOJA,plantio,2025-10-03,0,40,6020,6,6vrs,6vrs5,6vrs51
90000413,413,1,26000413,2,3,5,PLANTIO SOJA,plantio,2025-10-09,0,41,6020,6,6vbj,6vbjm,6vbjmx
61573956001022,1022,1,1410491871001022,5,37,37,PLANTIO SOJA,plantio,2025-10-21,18,43,6020,6,6vrs,6vrs5,6vrs51
61573956001022,1022,1,1410491872001022,5,38,38,PLANTIO SOJA,plantio,2023-10-18,0,42,6022,6,6vrs,6vrs5,6vrs56
61134292001022,1022,1,1410491872001022,5,38,38,PULVERIZACAO DESSECACAO,herbicida,2023-10-28,10,43,6022,6,6vrs,6vrs5,6vrs56
61573956001022,1022,1,1410491872001022,5,38,38,PLANTIO SOJA,plantio,2023-10-29,11,43,6022,6,6vrs,6vrs5,6vrs56
61134292001022,1022,1,1410491872001022,5,38,38,PULVERIZACAO DESSECACAO,herbicida,2024-03-05,139,10,6022,6,6vrs,6vrs5,6vrs56
90000413,413,1,27000413,2,4,1,PLANTIO SOJA,plantio,2024-10-04,0,40,6022,6,6vbj,6vbjt,6vbjt4
90000413,413,1,27000413,2,4,1,PLANTIO SOJA,plantio,2024-10-14,10,42,6022,6,6vbj,6vbjt,6vbjt4
61573956001022,1022,1,1410491872001022,5,38,38,PLANTIO SOJA,plantio,2023-10-29,0,43,6023,6,6vrs,6vrs5,6vrs56
61134292001022,1022,1,1410491872001022,5,38,38,PULVERIZACAO DESSECACAO,herbicida,2024-03-05,128,10,6023,6,6vrs,6vrs5,6vrs56
90000413,413,1,27000413,2,4,1,PLANTIO SOJA,plantio,2024-10-14,0,42,6023,6,6vbj,6vbjt,6vbjt4
61573956001022,1022,1,1410491872001022,5,38,38,PLANTIO SOJA,plantio,2024-10-14,0,42,6024,6,6vrs,6vrs5,6vrs56
90000413,413,1,27000413,2,4,1,PLANTIO SOJA,plantio,2025-09-17,0,38,6024,6,6vbj,6vbjt,6vbjt4
90000413,413,1,27000413,2,4,1,PLANTIO SOJA,plantio,2025-10-09,22,41,6024,6,6vbj,6vbjt,6vbjt4
90000413,413,1,28000413,2,4,2,PLANTIO SOJA,plantio,2023-09-25,0,39,6026,6,6vbj,6vbjs,6vbjsd
61573956001022,1022,1,1410491877001022,5,42,42,PLANTIO SOJA,plantio,2023-10-13,0,41,6026,6,6vrs,6vrs5,6vrs5j
61134292001022,1022,1,1410491877001022,5,42,42,PULVERIZACAO DESSECACAO,herbicida,2024-02-19,129,8,6026,6,6vrs,6vrs5,6vrs5j
61573956001022,1022,1,1452696781001022,5,50001,50001,PLANTIO SOJA,plantio,2023-11-16,0,46,6034,6,6vre,6vref,6vrefh
61573956001022,1022,1,1452696781001022,5,50001,50001,PLANTIO SOJA,plantio,2023-12-05,19,49,6034,6,6vre,6vref,6vrefh
61134292001022,1022,1,1452696781001022,5,50001,50001,PULVERIZACAO DESSECACAO,herbicida,2023-12-22,36,51,6034,6,6vre,6vref,6vrefh
61573956001022,1022,1,1452696781001022,5,50001,50001,PLANTIO SOJA,plantio,2023-12-22,36,51,6034,6,6vre,6vref,6vrefh
90000413,413,1,30000413,2,4,4,PLANTIO SOJA,plantio,2025-09-27,0,39,6034,6,6vbj,6vbjs,6vbjs2
90000413,413,1,31000413,2,6,4,PLANTIO SOJA,plantio,2023-10-02,0,40,6035,6,6vbj,6vbj5,6vbj5m
61573956001022,1022,1,1452696781001022,5,50001,50001,PLANTIO SOJA,plantio,2023-12-05,0,49,6035,6,6vre,6vref,6vrefh
61134292001022,1022,1,1452696781001022,5,50001,50001,PULVERIZACAO DESSECACAO,herbicida,2023-12-22,17,51,6035,6,6vre,6vref,6vrefh
61573956001022,1022,1,1452696781001022,5,50001,50001,PLANTIO SOJA,plantio,2023-12-22,17,51,6035,6,6vre,6vref,6vrefh
61134292001022,1022,1,1452696781001022,5,50001,50001,PULVERIZACAO DESSECACAO,herbicida,2023-12-22,0,51,6036,6,6vre,6vref,6vrefh
61573956001022,1022,1,1452696781001022,5,50001,50001,PLANTIO SOJA,plantio,2023-12-22,0,51,6036,6,6vre,6vref,6vrefh
90000413,413,1,31000413,2,6,4,PLANTIO SOJA,plantio,2024-10-16,0,42,6036,6,6vbj,6vbj5,6vbj5m
